"","Gene","velovi_logFC","velovi_pval","scvelo_logFC","scvelo_pval"
"324","GO:0072521",1.54856897518876,0.127615062761506,1.85382642451768,0.111924686192469
"325","GO:0008015",1.54247169074872,0.0973895582329317,0.559273214028383,0.806806806806807
"326","GO:0060560",1.53643379499738,0.12396694214876,0.898805922103206,0.477687626774848
"327","GO:1901987",1.5319767196498,0.122324159021407,1.6210806209296,0.175879396984925
"328","GO:0098542",1.50310960027619,0.111111111111111,0.62008010187289,0.75250501002004
"329","GO:0044255",1.48604185057734,0.111334002006018,0.790534530437917,0.585
"330","GO:0007346",1.46521200037503,0.126262626262626,1.50285323752518,0.205205205205205
"331","GO:0006935",1.45734740570721,0.129292929292929,0.793345525103895,0.572144288577154
"332","GO:0042330",1.45734740570721,0.129292929292929,0.793345525103895,0.572144288577154
"333","GO:0051668",1.45636889932164,0.123493975903614,1.84869048575053,0.0760760760760761
"334","GO:0008610",1.45360377947954,0.123867069486405,1.00509740975485,0.401803607214429
"335","GO:0009968",1.42923951411241,0.103,1.57190007102502,0.127872127872128
"336","GO:0003013",1.42663422818199,0.115346038114343,0.484449468472334,0.873873873873874
"337","GO:0065009",1.42319968730007,0.121878121878122,1.63681098228309,0.032967032967033
"338","GO:0031344",1.42175341575505,0.107,1.48543127397639,0.14985014985015
"339","GO:0006629",1.41925134809645,0.113113113113113,0.71211130657471,0.672672672672673
"340","GO:0120035",1.41754590977229,0.108,1.49799173712299,0.147852147852148
"341","GO:0048585",1.40727616241733,0.119,1.45376978568461,0.158841158841159
"342","GO:0048146",-1.40167984233165,0.116591928251121,-1.17455917640571,0.268292682926829
"343","GO:0002444",-1.39748522303355,0.122549019607843,-1.30231402134292,0.169230769230769
"344","GO:0031399",1.38767784404451,0.124124124124124,0.764753008407049,0.621621621621622
"345","GO:0010648",1.36828298992716,0.121,1.48560101205082,0.153846153846154
"346","GO:0023057",1.36129233511049,0.122,1.47804325159923,0.157842157842158
"347","GO:0030193",-1.35866852339788,0.125560538116592,0.959783078415548,0.445420326223337
"348","GO:1900046",-1.35866852339788,0.125560538116592,0.959783078415548,0.445420326223337
"349","GO:0030168",-1.3573729984142,0.124199404247657,-1.112565327491,0.296610169491525
"350","GO:0050000",-1.35152162140498,0.126428381393904,0.420858570993635,0.911991199119912
"351","GO:0050790",1.3501463863095,0.123,0.843621522646601,0.592407592407592
"352","GO:0000902",1.33284181439846,0.128,1.22391140196205,0.284715284715285
"353","GO:0016310",1.31731597086147,0.129,0.668302430802771,0.74025974025974
"354","GO:0040012",1.31046211551453,0.128,1.21686485055363,0.301698301698302
"355","GO:0006821",-1.27420734251477,0.117635541170238,-1.14454122782454,0.18280629825185
"356","GO:0051259",-1.25397342133529,0.129806289381683,-1.05392934390791,0.500625574534804
"357","GO:0002244",1.58552892854315,0.13317191283293,-1.08986336437551,0.323353293413174
"358","GO:2000377",1.5777388227061,0.135294117647059,0.692511204412299,0.647058823529412
"359","GO:0032869",1.57253754070266,0.13588850174216,1.41602734298056,0.196759259259259
"360","GO:0072593",1.55696766510975,0.133333333333333,0.6507449040546,0.696078431372549
"361","GO:0071453",1.54875321294388,0.136666666666667,1.02029028133554,0.390829694323144
"362","GO:0007272",1.54509827555041,0.137777777777778,2.24392967572529,0.037513397642015
"363","GO:0008366",1.54509827555041,0.137777777777778,2.24392967572529,0.037513397642015
"364","GO:0042552",1.54509827555041,0.137777777777778,2.24392967572529,0.037513397642015
"365","GO:0030098",1.53057868257321,0.136460554371002,1.22107878273047,0.270157068062827
"366","GO:0030217",1.52114567940502,0.138646288209607,1.27132675703653,0.247071352502662
"367","GO:0055086",1.51934434728505,0.133611691022964,1.85351942488411,0.114464099895942
"368","GO:0002252",1.51359000476562,0.132291666666667,0.271587036725307,0.985844287158746
"369","GO:1990138",1.51198440057905,0.138263665594855,0.948593786644517,0.442708333333333
"370","GO:0032760",1.50825101691256,0.133250311332503,0.883975989509572,0.495662949194548
"371","GO:1903557",1.50825101691256,0.133250311332503,0.883975989509572,0.495662949194548
"372","GO:0008286",1.50352584095008,0.134495641344956,1.53565204910182,0.144291091593476
"373","GO:0044770",1.45541231541984,0.134888438133874,1.50967702075346,0.204225352112676
"374","GO:0030031",1.43164822623008,0.136683417085427,0.541487790920949,0.829
"375","GO:0120031",1.43164822623008,0.136683417085427,0.541487790920949,0.829
"376","GO:0033365",1.42837514097617,0.131923464249748,1.40589521334125,0.255276381909548
"377","GO:0015031",1.34351241115145,0.139,0.780414897012617,0.609390609390609
"378","GO:0051246",1.33026799719674,0.133866133866134,0.708715117135416,0.742257742257742
"379","GO:0031324",1.32611271677404,0.136863136863137,0.769006022225935,0.687312687312687
"380","GO:0031103",1.54712307690467,0.142857142857143,1.36948516255548,0.204009433962264
"381","GO:0007044",1.54180628597249,0.142051860202931,1.57959487223078,0.159041394335512
"382","GO:0150115",1.53788309710416,0.141111111111111,1.57256565900599,0.160771704180064
"383","GO:0006694",1.53128078489979,0.145278450363196,1.35854225895851,0.211936662606577
"384","GO:0000209",1.50541166595194,0.140586797066015,0.710943330155668,0.651644336175396
"385","GO:0036465",1.4936124745797,0.145476772616137,1.11829939724988,0.33457249070632
"386","GO:0048488",1.4936124745797,0.145476772616137,1.11829939724988,0.33457249070632
"387","GO:0140238",1.4936124745797,0.145476772616137,1.11829939724988,0.33457249070632
"388","GO:0048588",1.48925621365906,0.142708333333333,1.02338102082914,0.378048780487805
"389","GO:0043408",1.40490549610198,0.142570281124498,1.73790805261948,0.09
"390","GO:0006793",1.36218704025185,0.144855144855145,0.938645767009313,0.541458541458541
"391","GO:0006796",1.36208971489932,0.144855144855145,0.930842558918039,0.547452547452547
"392","GO:0001701",-1.31804276568508,0.143208484902899,0.261418261039692,0.983723296032553
"393","GO:0045184",1.29345215733894,0.142,0.808194005291343,0.62037962037962
"394","GO:0008361",1.48743397672454,0.148029818956337,0.962286213616888,0.433054393305439
"395","GO:0007548",1.48624712486851,0.148029818956337,0.445885058734853,0.880208333333333
"396","GO:0051241",1.30590314177289,0.148,0.842703723981565,0.582417582417582
"397","GO:0031175",1.28349616964298,0.146853146853147,1.61087381539858,0.04995004995005
"398","GO:0030902",1.52143517611466,0.149202733485194,1.81550121140446,0.112222222222222
"399","GO:0032388",1.46585248773476,0.149144254278729,-0.923543189886259,0.512820512820513
"400","GO:0086065",1.51461629442733,0.151331719128329,0.850694273445751,0.516443361753959
"401","GO:0018958",1.5067454867013,0.152941176470588,-0.831403559207015,0.703389830508475
"402","GO:0032946",1.5064031880886,0.152542372881356,-1.41988222740098,0.112272204000823
"403","GO:0048678",1.50595945527814,0.156214367160775,1.17028861265355,0.291529152915292
"404","GO:0007005",1.49912916414502,0.157158234660926,0.980039671228971,0.422386483632524
"405","GO:0031102",1.49678357605406,0.168632075471698,1.28702463609174,0.242081447963801
"406","GO:0030010",1.49568603756745,0.162870159453303,1.04604455868666,0.378888888888889
"407","GO:0046488",1.49538111592015,0.163218390804598,0.913820100008155,0.478888888888889
"408","GO:0097193",1.49292020715765,0.156666666666667,1.36348701194892,0.206451612903226
"409","GO:0009895",1.49038042311191,0.160480349344978,1.14105531157061,0.31629392971246
"410","GO:0006163",1.48996548674331,0.152197213290461,1.93458522610267,0.0854700854700855
"411","GO:0043588",1.48963167958655,0.160480349344978,1.75435817522047,0.137380191693291
"412","GO:0007163",1.489626885256,0.153679653679654,1.34227425207526,0.221153846153846
"413","GO:0007292",1.48941383241263,0.157647058823529,-0.987974545202562,0.483050847457627
"414","GO:0051147",1.48784926803688,0.165279429250892,1.06573564476187,0.365740740740741
"415","GO:0034763",1.48502517582608,0.159806295399516,1.00820360715702,0.408018867924528
"416","GO:0030308",1.48301432185815,0.158008658008658,1.0106619679564,0.39957264957265
"417","GO:0045165",1.48096214532918,0.163755458515284,0.415585091128632,0.909478168264111
"418","GO:0033157",1.47948478831301,0.161016949152542,-0.681119787181385,0.878453038674033
"419","GO:0006913",1.475431074151,0.16260162601626,0.85403840210664,0.513997760358343
"420","GO:0051169",1.475431074151,0.16260162601626,0.85403840210664,0.513997760358343
"421","GO:0006310",1.47485326227896,0.162352941176471,0.715379641591899,0.626696832579186
"422","GO:0043271",1.47017334130493,0.167657550535077,-0.844572124771406,0.666666666666667
"423","GO:0014902",1.46703625038629,0.162227602905569,0.543865257956549,0.827830188679245
"424","GO:0009150",1.46302791063509,0.16794731064764,1.99056906665611,0.0752688172043011
"425","GO:0009267",1.45439129752862,0.164648910411622,0.802544572016892,0.548349056603774
"426","GO:0022037",1.45298230731075,0.156174334140436,0.870149600391647,0.510179640718563
"427","GO:0032868",1.45048658601962,0.173333333333333,1.24437087434068,0.26528384279476
"428","GO:1903131",1.44940187022844,0.15625,1.19406719319759,0.288049029622063
"429","GO:0043254",1.44928494626262,0.151079136690647,0.997219864525831,0.403225806451613
"430","GO:0030048",1.44843974052615,0.173672566371681,1.47163400062714,0.180645161290323
"431","GO:0016358",1.44540356195278,0.161795407098121,1.95011672348851,0.0820512820512821
"432","GO:0045446",1.44288503840539,0.154034229828851,1.17887984549205,0.299876084262701
"433","GO:0045087",1.43956052719759,0.16032887975334,0.79181248518354,0.574596774193548
"434","GO:0034614",1.43783252296735,0.165859564164649,0.495398633366506,0.88502994011976
"435","GO:0010038",1.43594702484539,0.159346271705822,0.407086705001162,0.903225806451613
"436","GO:0042698",1.43196669398307,0.157701711491443,0.407992413295837,0.962825278810409
"437","GO:0009117",1.42789298012388,0.172523961661342,1.89596349283644,0.0981012658227848
"438","GO:0043065",1.42175981120645,0.163951120162933,1.13142344364165,0.334004024144869
"439","GO:0003158",1.41981731907467,0.171912832929782,1.16880345878939,0.310179640718563
"440","GO:0032787",1.41444767198202,0.173958333333333,0.551048696260743,0.792472024415056
"441","GO:0001819",1.41168805029602,0.17223382045929,0.597482894166849,0.746680286006129
"442","GO:0044248",1.35801487585534,0.168844221105528,1.88680900312993,0.0672016048144433
"443","GO:0001932",1.33402739938817,0.167839195979899,0.884250361409468,0.514
"444","GO:1903047",1.32663797301958,0.15863453815261,1.23312836203601,0.336336336336336
"445","GO:0044057",1.32078304426577,0.171686746987952,0.644942009424383,0.721721721721722
"446","GO:0048589",1.32016973712236,0.160481444332999,1.06791620287334,0.408408408408408
"447","GO:0051707",1.31371395988204,0.16566265060241,0.520003914003326,0.848848848848849
"448","GO:0050818",-1.31165921618404,0.170454545454545,0.791246400792982,0.557783018867924
"449","GO:0043207",1.30877719679322,0.16950852557673,0.512416033107299,0.854854854854855
"450","GO:0044093",1.30375973205435,0.165,1.83036628137018,0.047952047952048
"451","GO:0007187",-1.29869460621249,0.161434977578475,-1.23606859451569,0.209756097560976
"452","GO:0048144",-1.28767772883651,0.167701863354037,-1.00843245394311,0.457627118644068
"453","GO:0051784",-1.27228491765077,0.168831168831169,0.532734096027929,0.817469204927212
"454","GO:0048584",1.26866812101903,0.14985014985015,1.32547484876434,0.228771228771229
"455","GO:0050714",-1.26640795434753,0.168831168831169,-0.997913960439896,0.495412844036697
"456","GO:0006468",1.24824245171559,0.172,0.740730184558713,0.67032967032967
"457","GO:0071705",1.24338497828349,0.152,1.19445721941433,0.316683316683317
"458","GO:0048666",1.23582057626024,0.164835164835165,1.54971332821264,0.0619380619380619
"459","GO:0051649",1.23513749196679,0.157842157842158,1.24278860725501,0.271728271728272
"460","GO:0009888",1.22082569463764,0.171828171828172,1.36710860802067,0.190809190809191
"461","GO:0040011",1.22080633945241,0.16983016983017,1.14058378855921,0.361638361638362
"462","GO:0016477",1.21936631544611,0.168831168831169,1.46276611962513,0.151848151848152
"463","GO:0009892",1.2123300074226,0.173826173826174,0.685520356469515,0.773226773226773
"464","GO:1902531",1.20876496505367,0.168831168831169,1.32271156721876,0.232767232767233
"465","GO:0000165",1.30253095118268,0.174698795180723,1.65510596814775,0.112112112112112
"466","GO:0070665",1.45372833554165,0.179245283018868,-1.50856472701754,0.100794842492913
"467","GO:0009259",1.44075947402592,0.182314410480349,1.98625336213476,0.0771704180064309
"468","GO:0071248",1.43352092253624,0.181119648737651,0.466594347576774,0.867741935483871
"469","GO:0030705",1.43178006984583,0.177777777777778,2.0264130621184,0.0696677384780279
"470","GO:0071375",1.42890768975771,0.178992497320472,1.11055985016682,0.331196581196581
"471","GO:0033555",1.42236507052768,0.188888888888889,0.56772651540527,0.776688453159041
"472","GO:0019693",1.4222897160092,0.187229437229437,1.96585660508945,0.081283422459893
"473","GO:0042113",1.41924980802143,0.189281641961231,1.30253608953224,0.231023102310231
"474","GO:0030278",1.41669934517166,0.188679245283019,0.750285670209071,0.597285067873303
"475","GO:0099175",1.41267993351674,0.193756727664155,1.0903488195751,0.33974358974359
"476","GO:0032984",1.4054980045662,0.196166854565953,1.04050128100029,0.381738173817382
"477","GO:0045664",1.40535637458801,0.179324894514768,0.706986234720954,0.635149023638232
"478","GO:0048469",1.40456810866992,0.19,1.00735097522942,0.393354769560557
"479","GO:0045926",1.40130875391625,0.186368477103301,1.03335060290588,0.374476987447699
"480","GO:0016032",1.40069596898601,0.179540709812109,0.494477255352964,0.827692307692308
"481","GO:0042594",1.40064572651479,0.191037735849057,0.807993403645234,0.550904977375566
"482","GO:0009913",1.39987809120987,0.179176755447942,1.39468069124782,0.191616766467066
"483","GO:0007193",1.39741952067042,0.180387409200969,0.640188451328982,0.706367924528302
"484","GO:1990778",1.39717412045256,0.178828365878726,0.590018832283853,0.747208121827411
"485","GO:0001101",1.39634646246048,0.18815331010453,2.05220368449401,0.0683090705487122
"486","GO:0048608",1.39541064191812,0.182489451476793,0.501854818999643,0.828512396694215
"487","GO:0061458",1.39541064191812,0.182489451476793,0.501854818999643,0.828512396694215
"488","GO:0050670",1.3946093281864,0.18815331010453,-1.3257712797957,0.171622452806003
"489","GO:0008344",1.39350313477148,0.181598062953995,2.10132972180282,0.0497685185185185
"490","GO:0097191",1.3892912269881,0.196666666666667,0.988244153698871,0.409431939978564
"491","GO:0106027",1.38635849435763,0.191037735849057,1.58430001232386,0.149321266968326
"492","GO:0006979",1.38444075192276,0.188284518828452,0.610895462924525,0.741007194244604
"493","GO:0048259",1.37953954071752,0.198177676537585,0.8840694553738,0.495535714285714
"494","GO:0050821",1.37839453624233,0.191438763376932,1.53600502151056,0.158564814814815
"495","GO:0097009",1.3780350202798,0.184308841843088,1.49835602083475,0.159851301115242
"496","GO:0051402",1.3772777736077,0.188541666666667,1.71750305363687,0.154628687690743
"497","GO:0060562",1.37694986094756,0.196078431372549,0.728486877617119,0.617258883248731
"498","GO:0007052",1.37665705209356,0.197263397947548,-1.32712814393297,0.169509013883595
"499","GO:0034446",1.37631946617426,0.194575471698113,1.33516267748542,0.22337962962963
"500","GO:0097190",1.37258861412559,0.193846153846154,1.15950651876265,0.311491935483871
"501","GO:0043068",1.37187887589359,0.182741116751269,1.1028936832408,0.344064386317907
"502","GO:0001764",1.36618244178629,0.194791666666667,1.86076228290325,0.0913705583756345
"503","GO:0006898",1.36578091689528,0.197916666666667,1.11587805523487,0.32073544433095
"504","GO:0070507",1.36535155658325,0.184596577017115,1.37376131064968,0.208282582216809
"505","GO:0001817",1.36042732163456,0.187246963562753,0.86765765420022,0.498993963782696
"506","GO:0048284",1.35751952876364,0.194235588972431,1.26867620014764,0.255959849435383
"507","GO:0071229",1.3569136161855,0.188264058679707,2.05994320880371,0.047087980173482
"508","GO:0002521",1.35591546716536,0.197757390417941,1.1119796583415,0.333333333333333
"509","GO:0010720",1.355240472412,0.198776758409786,0.855666251583851,0.513595166163142
"510","GO:0072330",1.35441537328786,0.198573127229489,1.18373047872156,0.302994011976048
"511","GO:0009100",1.3536616328326,0.199796126401631,2.01187539426884,0.0624370594159114
"512","GO:0001558",1.35293712016994,0.19047619047619,0.759954200971145,0.61066398390342
"513","GO:0030163",1.32706089719437,0.181268882175227,1.86514031928632,0.0732196589769308
"514","GO:0016049",1.32325150058155,0.185297079556898,0.775381657537249,0.592369477911647
"515","GO:0042325",1.31382757039469,0.17570281124498,0.84825071204084,0.543543543543544
"516","GO:0072657",1.3127354662191,0.19436052366566,1.91524060608568,0.0701402805611222
"517","GO:2000242",-1.30062703904347,0.176136363636364,0.520993399794224,0.83912037037037
"518","GO:0009607",1.29338006487821,0.17753259779338,0.498251053701502,0.875875875875876
"519","GO:0010564",1.2859794770124,0.195979899497487,1.2654367886515,0.318318318318318
"520","GO:0044419",1.26803726012497,0.19019019019019,0.507833739146168,0.872127872127872
"521","GO:0034329",1.26509460950278,0.19019019019019,0.695617172823589,0.68968968968969
"522","GO:0071825",-1.255955282949,0.197309417040359,-1.08043321273431,0.321951219512195
"523","GO:0045669",-1.25547266690456,0.197309417040359,-1.1571548283011,0.278048780487805
"524","GO:0000278",1.24586431283878,0.199199199199199,1.15565472798687,0.366366366366366
"525","GO:0016192",1.21767252844821,0.186,1.20969192489313,0.312687312687313
"526","GO:0002250",-1.21747729527313,0.190144401982726,-0.695034783994535,0.873015873015873
"527","GO:0050808",1.21488937222202,0.188,0.98910253222416,0.49050949050949
"528","GO:0120036",1.18513572656003,0.188811188811189,1.47287546206611,0.0789210789210789
"529","GO:0034330",1.18297281574696,0.196803196803197,0.961232698775981,0.515484515484515
"530","GO:0030182",1.18013124580571,0.191808191808192,1.48228560321916,0.0719280719280719
"531","GO:0030030",1.1771444763462,0.192807192807193,1.45756221483761,0.0849150849150849
"532","GO:0070727",1.17555451174512,0.185814185814186,1.31989926708777,0.226773226773227
"533","GO:0008104",1.17532641692543,0.184815184815185,1.32365434525712,0.220779220779221
"534","GO:0048870",1.16202468658955,0.194805194805195,1.41373428602301,0.174825174825175
"535","GO:0048699",1.15766072654674,0.1998001998002,1.46327141099504,0.0789210789210789
"536","GO:0008202",1.3799656599161,0.200426439232409,1.00964781079485,0.396858638743456
"537","GO:2001233",1.38982481209366,0.201508620689655,1.36224266277969,0.221989528795812
"538","GO:0051650",1.35236622152391,0.201743462017435,2.05784767057079,0.047087980173482
"539","GO:0001816",1.33049122647834,0.2016210739615,0.841779070132496,0.523138832997988
"540","GO:0006955",1.24273665308784,0.202202202202202,1.2093620100438,0.333666333666334
"541","GO:0060996",1.36745070160431,0.202733485193622,1.23791633347163,0.264444444444444
"542","GO:1904062",1.35500212874581,0.204166666666667,1.79154619484371,0.125127161749746
"543","GO:0070373",1.32860681524326,0.20410783055199,1.74911070519216,0.0903387703889586
"544","GO:0055002",1.35889578472372,0.204705882352941,0.675348898252798,0.668533034714446
"545","GO:0032944",1.35099457674921,0.208045977011494,-1.23325549423499,0.240259081702343
"546","GO:0032640",1.34277413317174,0.206367924528302,0.863414991606972,0.509049773755656
"547","GO:0032680",1.34277413317174,0.206367924528302,0.863414991606972,0.509049773755656
"548","GO:0071706",1.34277413317174,0.206367924528302,0.863414991606972,0.509049773755656
"549","GO:1903555",1.34277413317174,0.206367924528302,0.863414991606972,0.509049773755656
"550","GO:0042471",1.33629395902495,0.207547169811321,1.99277421679937,0.0787037037037037
"551","GO:0042472",1.33629395902495,0.207547169811321,1.99277421679937,0.0787037037037037
"552","GO:0043200",1.33358758647216,0.208085612366231,2.07946850713919,0.0613207547169811
"553","GO:0006195",1.32688493507471,0.207823960880196,-0.732486599148966,0.82051282051282
"554","GO:0009154",1.32688493507471,0.207823960880196,-0.732486599148966,0.82051282051282
"555","GO:0033036",1.1588361316598,0.208791208791209,1.29171423636105,0.238761238761239
"556","GO:0009605",1.12810157057889,0.208791208791209,1.08184236645628,0.390609390609391
"557","GO:0051924",1.36726730244211,0.210075026795284,1.89865216794306,0.0973821989528796
"558","GO:0051347",1.3302832787527,0.211458333333333,0.855343729382158,0.518781725888325
"559","GO:0006869",1.32849380767146,0.211458333333333,1.51799058752684,0.202235772357724
"560","GO:0007264",1.27148313117328,0.212060301507538,1.61139519396431,0.136136136136136
"561","GO:0006952",1.22537487125874,0.211,0.402019850652438,0.945054945054945
"562","GO:0010605",1.12975601047774,0.211788211788212,0.695877705127996,0.759240759240759
"563","GO:0051056",1.32481003074,0.212981744421907,1.60823293127576,0.169184290030211
"564","GO:0019220",1.22230323463429,0.213426853707415,0.789382330522651,0.597597597597598
"565","GO:0051174",1.22230323463429,0.213426853707415,0.789382330522651,0.597597597597598
"566","GO:0006897",1.26280092890642,0.214859437751004,1.12514451824488,0.374374374374374
"567","GO:0007204",1.33532577618116,0.216091954022989,0.949971123915762,0.444444444444444
"568","GO:1901135",1.23757941279473,0.216649949849549,1.82661601911728,0.0570570570570571
"569","GO:0046651",1.327151968924,0.219817767653759,-1.20713683301363,0.266743171310526
"570","GO:0035265",1.31950952943484,0.220068415051311,0.816434971821414,0.552401746724891
"571","GO:0043954",1.31700994797384,0.220423412204234,1.15548341129816,0.309789343246592
"572","GO:0043244",1.31066815036109,0.220338983050847,1.20174174622837,0.293413173652695
"573","GO:0051260",-1.20261665938363,0.219858156028369,-0.957823583882783,0.53921568627451
"574","GO:0022008",1.132895208781,0.220779220779221,1.50221318616318,0.0169722605500448
"575","GO:0031669",1.31480504226677,0.222348916761688,0.64212577134572,0.713971397139714
"576","GO:2001234",1.31938355639423,0.226966292134831,1.02658882843817,0.38494623655914
"577","GO:0001952",1.31808316864934,0.227777777777778,1.07191652963666,0.359358288770053
"578","GO:0099173",1.30980487118419,0.226104830421377,1.05372366954521,0.360970677451972
"579","GO:0048260",1.29307078714539,0.227895392278954,0.908550800436738,0.480552070263488
"580","GO:0031346",1.28975655701054,0.22741116751269,1.41211889381195,0.236418511066398
"581","GO:0007098",1.286744251804,0.227602905569007,-1.09920340393726,0.323353293413174
"582","GO:0031023",1.286744251804,0.227602905569007,-1.09920340393726,0.323353293413174
"583","GO:0097061",1.28655413046843,0.224732461355529,1.47841564770629,0.174768518518519
"584","GO:0009166",1.27699085475326,0.228813559322034,0.461788153881347,0.913520097442144
"585","GO:0009261",1.27699085475326,0.228813559322034,0.461788153881347,0.913520097442144
"586","GO:0072523",1.27699085475326,0.228813559322034,0.461788153881347,0.913520097442144
"587","GO:1901292",1.27699085475326,0.228813559322034,0.461788153881347,0.913520097442144
"588","GO:0040008",1.24357271449847,0.226680040120361,1.14205586758964,0.363363363363363
"589","GO:0009416",1.33058035140154,0.229367631296892,2.00905609873316,0.0670157068062827
"590","GO:0002028",1.29663959554034,0.229965156794425,1.24641668267524,0.263157894736842
"591","GO:0044087",1.1818252749166,0.23,0.691133608370785,0.708291708291708
"592","GO:0009966",1.13636172841457,0.230769230769231,1.30003442333689,0.203796203796204
"593","GO:0010970",1.29637662072833,0.23120728929385,2.06582791826157,0.0583058305830583
"594","GO:0032535",1.28415576005104,0.23248730964467,0.961123439651762,0.421370967741935
"595","GO:0051128",1.12980304428845,0.231768231768232,0.969844563942795,0.526473526473527
"596","GO:0002064",1.31314086412266,0.234498308906426,0.70654567944773,0.645764576457646
"597","GO:0048754",1.29409823176966,0.23448275862069,0.609135573780433,0.745555555555556
"598","GO:0070663",1.29123147569644,0.233751425313569,-1.34770209035192,0.150477095809356
"599","GO:0141124",1.09601987541823,0.234765234765235,1.28404437434027,0.248751248751249
"600","GO:0071277",1.25636036903353,0.23728813559322,0.464470963374951,0.911084043848965
"601","GO:0010638",1.29188993560409,0.238437821171634,0.945880640724357,0.4375
"602","GO:0009615",1.30325224321175,0.238938053097345,0.403786747065866,0.908021390374332
"603","GO:0034599",1.2984817476899,0.240044247787611,0.764294960592106,0.592711682743837
"604","GO:0043547",1.29484115896409,0.240135287485908,0.782386274967372,0.57975797579758
"605","GO:0032943",1.27980634766702,0.240592930444698,-1.0667183343755,0.348837209302326
"606","GO:0036211",1.0839061515734,0.240759240759241,0.697149818677457,0.777222777222777
"607","GO:0046777",1.29157021365087,0.241150442477876,0.731012008084976,0.631296891747053
"608","GO:0070252",1.28189229581273,0.246067415730337,1.23446653066497,0.270742358078603
"609","GO:0010876",1.26775109616825,0.244648318042813,1.52052100451707,0.209255533199195
"610","GO:0048864",1.26428276180374,0.245977011494253,0.887329943928454,0.501111111111111
"611","GO:0034765",1.26212949278037,0.246435845213849,1.66633850451311,0.147887323943662
"612","GO:0042475",1.25140586225021,0.245614035087719,-1.6564606552841,0.029229797886305
"613","GO:0043405",1.24905141048838,0.24455205811138,1.51666612385261,0.156839622641509
"614","GO:0042246",-1.20028285264773,0.246636771300448,-1.10967681322015,0.307317073170732
"615","GO:0043412",1.07316178501935,0.245754245754246,0.690909661897051,0.787212787212787
"616","GO:0030336",1.28428784925826,0.248710010319917,1.3171561876101,0.254802831142568
"617","GO:0007519",1.2832119387215,0.249154453213078,2.24145402772044,0.0337690631808279
"618","GO:0080135",1.27762340383402,0.247916666666667,1.29786804694153,0.257113821138211
"619","GO:0043524",1.27347842723499,0.248888888888889,0.851477995655511,0.521505376344086
"620","GO:0021879",1.25276613855881,0.248235294117647,0.806888915232366,0.550904977375566
"621","GO:0051651",1.28527502942203,0.25,0.475561623848992,0.859592711682744
"622","GO:0043113",1.24230730956446,0.250311332503113,1.1124419054502,0.343246592317224
"623","GO:1902305",1.23465371157216,0.250605326876513,1.19769546647541,0.294610778443114
"624","GO:0048583",1.11243773988394,0.250749250749251,1.28105905098524,0.17982017982018
"625","GO:0001818",1.25162254142549,0.252032520325203,1.5518242360344,0.153415453527436
"626","GO:0040007",1.16101863318008,0.252,0.939858732171853,0.501498501498502
"627","GO:0043523",1.26645520626556,0.2542194092827,1.79591400635357,0.136363636363636
"628","GO:2000146",1.26506251458398,0.255165289256198,1.30237602745678,0.261880687563195
"629","GO:0051051",1.26396636097881,0.255741127348643,0.523711288125938,0.813074565883555
"630","GO:0060538",1.2573804352622,0.256179775280899,2.25327470793885,0.0333333333333333
"631","GO:0022612",1.2405864462713,0.256556442417332,0.567732312216994,0.778384279475983
"632","GO:0007015",1.23706231667502,0.255837563451777,1.47143323010784,0.222782258064516
"633","GO:0015980",1.22406888893645,0.256658595641647,-1.04621380171033,0.37125748502994
"634","GO:1990573",1.22340487484306,0.256658595641647,1.1779091515468,0.305389221556886
"635","GO:0002027",1.22246381509429,0.253269916765755,0.558049212497467,0.817216981132076
"636","GO:0007186",1.15980450137104,0.254254254254254,0.334767278445691,0.973973973973974
"637","GO:0051726",1.15968514531844,0.255255255255255,1.13452533118962,0.37962037962038
"638","GO:0070887",1.06847790647442,0.256743256743257,0.778490631376286,0.704295704295704
"639","GO:0031623",1.2472399068198,0.257777777777778,1.3056569616758,0.231182795698925
"640","GO:0006397",1.22338480819207,0.257783312577833,1.58849418652026,0.125456760048721
"641","GO:0016053",1.24290687082528,0.26,1.11590632436661,0.33010752688172
"642","GO:0046394",1.24290687082528,0.26,1.11590632436661,0.33010752688172
"643","GO:0099504",1.26984692692462,0.260822510822511,1.81703599986921,0.126715945089757
"644","GO:0045839",-1.14657356146584,0.260869565217391,0.567927820162523,0.768099547511312
"645","GO:0002761",1.21594824013095,0.261501210653753,1.67000925767306,0.117924528301887
"646","GO:0035239",1.15379950165355,0.262,0.494936864255596,0.888111888111888
"647","GO:0007399",1.13516240264256,0.262737262737263,1.39182490069143,0.038961038961039
"648","GO:0071356",1.23762724992197,0.266666666666667,1.37479523338043,0.20042872454448
"649","GO:0008203",1.21733180863977,0.267688679245283,1.21469178610287,0.284722222222222
"650","GO:0016125",1.21733180863977,0.267688679245283,1.21469178610287,0.284722222222222
"651","GO:1902652",1.21733180863977,0.267688679245283,1.21469178610287,0.284722222222222
"652","GO:0034762",1.20033235478493,0.266129032258065,1.49595748347435,0.208416833667335
"653","GO:0065008",1.06789575337194,0.266733266733267,0.996866784278319,0.523476523476524
"654","GO:0019216",1.23836801568946,0.274017467248908,0.817995000637697,0.536741214057508
"655","GO:0007565",1.23756756737746,0.270786516853933,0.286976944784302,0.990322580645161
"656","GO:0043087",1.23593218422755,0.27438370846731,1.14957373897615,0.304712041884817
