"","gene","spliced_depth","spliced_disp","spliced_disp_shrunk","spliced_disp_trend","unspliced_depth","unspliced_disp","unspliced_disp_shrunk","unspliced_disp_trend"
"9807","Sptlc2",0.17027995,3.07219208056275,2.75245538592313,2.69145405715628,0.06474633,0.583865135949077,0.71672442207763,0.747326366286461
"9808","Alkbh1",0.3227421,6.61479148856982,3.7463310473583,3.33620798545211,0.12687269,1.88106745648766,1.37085483056875,1.28519337184929
"9812","Snw1",2.0982082,5.32672225822666,4.27451564883816,4.08692265640257,0.07478948,0.429065459350028,0.429065459350028,0.867123581691643
"9867","Ston2",0.09199123,1.24757957817927,1.7134149954791,1.82794588101283,0.115406215,0.56287487571489,0.56287487571489,1.21503098098072
"9910","Foxn3",0.33145124,2.87855845512642,3.2709388583428,3.35730005414365,0.28403497,0.960905943268567,0.960905943268567,1.75689785849492
"9939","Ccdc88c",0.061517548,1.24991285550013,1.21235830103173,1.20483933493644,0.05762778,0.705222047241734,0.660554114620197,0.651798186571008
"9941","Ppp4r3a",0.5433296,6.7102699513475,4.0718088268144,3.67742343297197,0.054812953,0.84660864558028,0.646110325986165,0.611462558633839
"9947","Trip11",0.091571175,1.88162391538664,1.83104920052232,1.82090344097066,0.13389844,0.571486575803195,0.571486575803195,1.32386639314076
"9948","Atxn3",0.1644479,2.94275152916952,2.69611131330917,2.64840962548478,0.076672055,1.38311185823368,0.95701503363371,0.887773249594669
"9949","AC121965.1",1.758108,4.79183565392487,4.17376145667823,4.05785853778167,0.06741062,0.707920165272202,0.767910683236406,0.780755270064604
"9964","Btbd7",0.07202867,1.38416986684826,1.43673623642436,1.44769887924477,0.06932595,0.756829718782153,0.795836204044053,0.804034398135352
"9972","Ddx24",2.1843166,5.41621511881392,4.2917777354164,4.09287092324371,0.13717501,2.90610331518716,1.52861415318465,1.34090483205436
"10015","Atg2b",0.113544516,5.13159250430776,2.48610413547601,2.14454411676861,0.050677348,1.63905412041848,0.661311554827487,0.549564206880159
"10031","Setd3",0.61124206,8.12679446112114,4.2617426974158,3.73609871812135,0.06732097,1.04673478295684,0.819541508530711,0.779650388039053
"10042","Wars",0.48336872,6.69935236133207,4.01136543951906,3.61300139732319,0.24200988,2.40172768489756,1.78622430865285,1.68156143834046
"10073","Hsp90aa1",32.395958,4.63578354807675,4.29648292623007,4.23039829510403,0.09131811,0.449941185633991,0.449941185633991,1.03139985329043
"10077","Cinp",1.6887316,5.91792784693514,4.31919299238215,4.05052511754027,0.14052966,2.24540796909987,1.47850829288183,1.35773741485512
"10120","Brf1",0.16273049,4.33275870065489,2.86684963269112,2.63528519770155,0.05489124,0.619429804277938,0.613755035446505,0.612604161975355
"10406","Rab10os",0.09828466,2.19132328597602,1.9712366137462,1.92914307758897,0.27723303,1.85919009984359,1.76472028805235,1.74605221240574
"10409","Asxl2",0.2246136,2.90400595573592,2.98708312877626,3.00431485692057,0.2918182,2.6177852239022,1.89021321547344,1.76876432976636
"10410","Dtnb",0.05885256,1.61076685937409,1.20707715964773,1.13810606756225,0.055723436,0.44779122762473,0.590419954631604,0.624669613879459
"10426","Itsn2",0.34626168,3.29414910375309,3.37440114397721,3.39100563679596,0.062552735,0.73396326731822,0.721401404957731,0.718866144017256
"10431","Sf3b6",2.6567228,8.48765664646698,4.65539763298026,4.11874397864837,0.15940475,2.92660043196833,1.62593843464558,1.44227595101719
"10433","Atad2b",0.24322788,4.89461219731785,3.33553536630155,3.08460809350955,0.15475172,1.59301057633615,1.45038464783353,1.42290497955085
"10446","Pum2",0.44642457,5.59457474143147,3.84816882030838,3.56543400878431,0.07184254,1.30588117955448,0.899537285831569,0.833691975934501
"10468","Smc6",1.9261009,5.94729789139663,4.34314781817221,4.07347182097249,0.06643123,0.842496599164025,0.780653360027351,0.768610009653425
"10489","Nbas",0.0513807,14.3745157439554,1.49193684728211,0.939967174125693,0.12363729,1.12691448248271,1.24155646436839,1.26633045159839
"10511","Rock2",0.26960647,3.05458247472213,3.16018986148987,3.18217084040345,0.11856854,0.899437930296864,1.17068124065824,1.23532810418291
"10516","Nol10",0.40768412,4.47993583651052,3.65565322409601,3.50716617393311,0.1976953,2.16651072964142,1.66112367821485,1.5735353991765
"10613","Rrm2",7.6945214,3.75669491542788,4.11981628418713,4.19807145926615,0.13602117,1.97733670908442,1.42682853601437,1.33497371319703
"10642","Eipr1",0.44355983,4.05467921947014,3.64055657622897,3.56144329139839,0.05292654,0.566585783717624,0.580693955878533,0.583613917839329
"10781","Scfd1",0.56003726,3.14272109396228,3.59350434124373,3.69308730377247,0.054812156,0.722198928461489,0.628937678868849,0.611450930746133
"10789","Arhgap5",0.095066346,2.13678892405145,1.91984693074155,1.8783855863454,0.060172442,1.039914870448,0.736980819485544,0.687004776338651
"10816","1110008L16Rik",0.19702573,3.11661725342714,2.90427409676449,2.86277954440774,0.10191827,0.994747958569357,1.09702823167027,1.11914385318013
"10822","Brms1l",0.12755862,4.84917573169652,2.62043841998921,2.31134070703135,0.051683594,1.16969253052855,0.639030718200622,0.56490991657213
"10833","Mipol1",0.080331504,13.0502715648777,2.30411482355957,1.61777911971461,0.77005404,5.02297607333082,2.39599530995574,2.06028194557837
"10846","Mia2",0.6680975,4.20152935414571,3.84541366204698,3.7765820736047,0.06696252,0.856258721406177,0.788385611174404,0.775218936467395
"10882","Togaram1",0.075427696,2.18015524337662,1.61535245264159,1.51953654328712,0.07244229,0.965105447528391,0.860505236261711,0.840607641338901
"10931","Tmx1",1.5410981,7.1131057526765,4.43967265223112,4.03277713702867,0.0775094,0.504637427942682,0.504637427942682,0.896785786107266
"10941","Psma3",6.9824677,6.6618921332284,4.53576234185605,4.19376672759933,0.07273181,1.0287950555839,0.872721567388252,0.843925423284649
"10942","Arid4a",0.18443526,3.22699479602168,2.85708270471065,2.78701801723638,0.065895386,0.56405563003649,0.724064846367377,0.76189494986486
"10944","2700049A03Rik",0.15255433,3.82760281553287,2.73425496508733,2.55297706277377,0.08282273,0.785094046659105,0.921100419431029,0.95160543426819
"10951","Daam1",0.1218546,2.23229732675974,2.24417595997953,2.24660615086331,0.103032276,0.691000062363326,1.03790575428472,1.12768738439299
"10954","Pcnx4",0.18077976,2.99436681094094,2.80128524065303,2.76346492040746,0.22185433,2.17148414024387,1.71717565150848,1.63691234064975
"10961","Mnat1",0.8307841,7.44550294823724,4.31736354250999,3.86324946672405,0.09977464,0.988091298369776,1.08211299816389,1.10235878769171
"10983","Mthfd1",1.0024625,5.92948676880979,4.2094582307217,3.92539051592571,0.103105694,1.58207334029377,1.19474167391061,1.12824621446299
"11004","Gphn",0.09842386,1.57567665138656,1.86585303493966,1.93129316572915,0.25573596,1.60859176071687,1.69115820352599,1.70850953705428
"11009","Mpp5",0.17848995,4.86278404163474,3.0272314875026,2.74832601969678,0.058720384,0.566823810242423,0.648913297905631,0.667060762186932
"11010","Eif2s1",7.530758,6.47869941748556,4.51741717777969,4.19715313580008,0.056062784,0.852491936352509,0.662725419613205,0.629552898074529
"11031","Susd6",0.07227888,5.39735062619167,1.8147900719153,1.45309486785694,0.104297966,0.906533975991245,1.09439889890631,1.13724915966579
"11033","Srsf5",3.9657388,5.76819121774295,4.39553268480918,4.15854794514555,0.12112631,1.8565390105881,1.33769265585619,1.25120070092688
"11055","Rbm25",3.6393418,4.29243308012658,4.17485411719167,4.15127420726782,0.25998664,3.04961925912868,1.89188026473742,1.71635765302918
"11056","Psen1",0.1732686,11.3368269239887,3.45620623076252,2.71264153673298,0.058702495,0.53081819557612,0.641541128651716,0.666812642009906
"11086","Fcf1",2.6255727,5.39165581504742,4.30974292743385,4.11732041888101,0.29383004,2.28599519719342,1.84989693050284,1.7717418655093
"11087","Ylpm1",0.37499708,3.21069358083185,3.40791397503388,3.44959725732718,0.082122445,0.937529306943777,0.94340497747989,0.944607732093944
"11267","Golga5",0.1539619,4.16120948672637,2.78394103806081,2.56484796362995,0.056537956,0.760020997213293,0.655788420965491,0.636354964240924
"11318","Gskip",0.19641171,2.93289377101902,2.87160596475074,2.85926547582649,0.06825475,6.00770352506508,1.11524541451304,0.791091422753928
"11320","Papola",2.7838712,6.90151624474801,4.50006091085798,4.12422884619532,0.93030906,4.54545886206438,2.38738258671998,2.09358726144053
"11340","Evl",0.35353827,4.1872971810273,3.52781058653396,3.40664474269947,0.1511839,1.27934533406251,1.38486888964788,1.407434528634
"11452","Ppp2r5c",0.14198628,2.56807026910428,2.4766041867288,2.45835501879248,0.2932147,2.97417850076301,1.93340383764516,1.77083496564026
"11454","Dync1h1",0.2730513,1.26136936452874,1.26136936452874,3.19371866996452,0.09425039,0.885658929113486,1.02572366848719,1.05690004856123
"11462","Rcor1",0.19353662,7.207005121737,3.32776093922766,2.84257374151395,0.26595247,1.41438846475701,1.66956637950048,1.72700654069996
"11470","Eif5",13.290075,6.87845098648147,4.58038165164443,4.21589117485051,0.08232195,1.48274970456032,1.0213714630622,0.946608165366052
"11472","Mark3",0.28379726,3.65044939091576,3.29611189536085,3.22818692848379,0.07750933,0.819662763204023,0.883228729068178,0.896785037049916
"11533","Ncapg2",0.12163586,3.00903685068205,2.35836151124811,2.24404107411971,0.111775935,0.951485403895083,1.14636594003244,1.19076413241639
"11560","Fam208b",0.1396548,2.10306070429276,2.37617256359508,2.43608113561153,0.19750626,1.09068561163747,1.47838833826102,1.57298937168814
"11563","Net1",0.36858624,4.10027975885055,3.54148187439097,3.43723397663052,0.05786562,0.600207528340595,0.645492839280226,0.655139314669434
"11611","Zmynd11",0.38808078,5.60848426096859,3.76732416219115,3.47368842657842,0.102453746,1.53650874730361,1.18448139617438,1.12326560092622
"11657","Tbce",0.17484525,2.65221630083871,2.71136788737137,2.72359183420172,0.0936656,2.99655065088937,1.25598432490819,1.05189305910782
"11658","Ggps1",0.09977941,5.26401125256168,2.3092241017022,1.95203950631035,0.33847725,2.49185361928655,1.92796647447197,1.8296864428049
"11684","Cdk13",0.1457768,3.03497476215541,2.57785949855957,2.49345342400317,0.092167534,1.21808630346382,1.06727265839114,1.03888888255037
"11849","Gmnn",3.6598053,7.30163880374814,4.56840979110031,4.15176795277061,0.05265974,0.491650936698207,0.56368440916926,0.579622687205204
"11887","E2f3",0.24024601,2.81561598976994,3.02735081717622,3.0724473958173,0.20682885,1.01580856070017,1.48066908904058,1.59893502437804
"11902","Gmds",0.1548383,1.3797737286371,2.31461959204693,2.57215745680941,0.07817872,0.482961644361714,0.482961644361714,0.90391492368156
"11931","Slc22a23",0.06693163,1.73112729481157,1.3941465624318,1.33393466760501,0.16216394,0.839898225531779,1.32444040489444,1.45335427087584
"11991","Eef1e1",5.183213,5.80750817508401,4.41738411648757,4.17765840429225,0.10980742,1.1870520214051,1.17882310081113,1.17715197027793
"12033","Ranbp9",0.0945407,1.88877909078494,1.87308515326236,1.86990068921101,0.08253717,0.8309394445966,0.927687683816396,0.948760043469499
"12059","Nup153",0.13899435,2.9785859753068,2.51496771954046,2.42967341306623,0.1279541,1.14708716806611,1.26569193615297,1.2913452924642
"12066","Dek",5.00277,7.03575010735741,4.56125573540478,4.17540860786488,0.061835,1.34343984154158,0.790406526428784,0.709367031612302
"12086","Fam120a",0.2762427,4.12276239576363,3.34396665776414,3.20419601050565,0.10661416,1.46856567789284,1.20240461256252,1.15435810274672
"12091","Cenpp",0.60694873,4.37519983780075,3.83452699028905,3.73275330557524,0.4380705,2.18007287121185,1.96171187794875,1.91994064968273
"12152","Uimc1",0.16632892,7.20440020594741,3.15154863941871,2.66254592625052,0.05857289,1.94544617118487,0.797622678903436,0.66501326323057
"12293","Ptch1",0.1204677,22.2741028667806,3.29341355932258,2.23023537703705,0.07019786,0.431452518426941,0.431452518426941,0.814427744212382
"12300","Zfp367",0.11660329,1.10698977710325,1.94598419907322,2.18324238197225,0.42226756,1.60982128301435,1.85403826242173,1.90821865107319
"12446","Trip13",0.97276926,5.19439415347335,4.10808186002654,3.91614890744478,0.05166172,0.668573018477469,0.58098038454297,0.564578254986944
"12456","Sdha",1.3789724,5.67334987886192,4.25190263781717,4.00903141962191,0.11755546,1.00716153338526,1.18817619298171,1.22890833056946
"12473","Rhobtb3",0.16079266,1.29986119293741,1.29986119293741,2.62022049151021,0.05271348,0.476357838158957,0.561321963121443,0.580427659418179
"12484","Slf1",0.16751875,2.38618493341903,2.62076339187633,2.67136180582028,0.081276506,1.34460375218674,0.995287712900837,0.936064364328322
"12505","Polr3g",0.64165354,2.78710193098416,3.57294404995039,3.75859148771412,0.08978616,2.31782603059403,1.16993466937786,1.01767723634275
"12529","Cox7c",10.667369,7.47879235730405,4.6402439029737,4.20985808021088,0.13735725,2.7334176386117,1.51370550413326,1.3418348739137
"12551","Zcchc9",0.66485864,3.98451786578099,3.80923840451229,3.77445101106061,0.060395744,0.612349804716598,0.67621687184053,0.690037564591623
"12554","Msh3",0.15672265,5.00867280244689,2.89395172116428,2.58766531102761,0.1075438,1.0990173227393,1.15033188915918,1.16108716721466
"12561","Papd4",0.51865584,4.58890221640549,3.79654002794942,3.65258282603284,0.068013676,1.52079408680261,0.880975317591184,0.788151901188517
"12563","Jmy",0.0700158,2.39310396211303,1.53641187693307,1.40365379063342,0.06657707,0.700046300481902,0.758027682612572,0.770429023366595
"12590","Iqgap2",0.24323645,1.24366047166884,1.24366047166884,3.08464268251361,0.16566394,0.921262982538931,1.35582484966349,1.46699142456945
"12630","Tnpo1",0.41782758,4.12694198185911,3.61901354951303,3.52337008037881,0.13720474,1.13162313819628,1.303033263698,1.34105668044429
"12643","Bdp1",0.3151955,3.26523968095311,3.3082613403558,3.31710420875855,0.14989035,1.32780683033266,1.38888943535608,1.40168700478254
"12652","Gtf2h2",0.41467088,3.23195694545526,3.4681562907867,3.51840436837127,0.5383269,4.67758548564252,2.28975929801025,1.97935362094603
"12657","Cdk7",0.7144305,4.24048713543879,3.8755438898699,3.80506725959443,0.057254314,0.856049086146341,0.678014969102965,0.646530739594997
"12659","Cenph",1.1236768,5.55215703596208,4.1917376964145,3.95822529286772,0.0760431,0.776807827191147,0.862362494542695,0.880934394482824
"12661","Slc30a5",0.3799126,6.28462495118042,3.82700919049876,3.45882303955976,0.051044676,0.705463642123877,0.578178258106965,0.555187067536906
"12681","Srek1",1.2436569,4.01712060870237,3.99010626221803,3.98461949393718,0.3407667,2.5100127071618,1.93262199557166,1.83229179880415
"12687","Ppwd1",0.12593833,4.22252358615916,2.54318488238523,2.29336477229369,0.0655176,0.879453113653483,0.776583518359388,0.757130602853624
"12688","Cwc27",0.28158614,3.44359654274161,3.25790194088069,3.2212800261025,0.17572063,1.18321363886908,1.44393027445599,1.50377530466666
"12700","Ipo11",0.46371895,1.60822647308126,1.60822647308126,3.58856617582661,0.19936869,1.54502434527804,1.57263982262188,1.57833183133848
"12702","Kif2a",0.67921185,2.44547123971658,3.51409127509088,3.7837492234863,0.16081175,1.47415545350449,1.45236595548448,1.44796205720189
"12708","Zswim6",0.053882513,0.400761989215349,0.400761989215349,1.00807469112276,0.11754654,0.466918911868686,0.466918911868686,1.22885146380859
"12710","Ndufaf2",0.27185735,3.60324587862213,3.2562896270757,3.18974470577811,0.10435804,2.02745596022189,1.25467478841975,1.13769921218189
"12748","Skiv2l2",0.71984977,6.43290171180217,4.16183434055354,3.8081723570015,0.0846982,1.21912059299555,1.00831222242107,0.970019452865616
"12765","Ndufs4",2.4253774,6.8252212925474,4.47628771396507,4.107312733439,0.21076275,1.94175172010571,1.66132500882047,1.6093124959401
"12807","Zfp131",0.49668655,2.94266720777536,3.50203124214952,3.62854924406813,0.053188156,0.927834866224794,0.63479641610604,0.58751500651077
"12861","Pitrm1",0.761619,4.16740905556379,3.88575595927656,3.83069770530336,0.06814353,0.65431344040851,0.764968860008322,0.78973649315415
"12877","Larp4b",0.7266771,5.44056776321672,4.04877889461788,3.81202182198659,0.14300552,1.33813587844333,1.36436899264259,1.36978159121761
"12902","Heatr1",0.11114137,2.28422317686462,2.14120979434706,2.11316267052414,0.21557948,3.02127078783092,1.80184717875587,1.62158913616994
"12933","B3galnt2",0.1914357,11.6813096942821,3.59828641485813,2.83012346034031,0.056527417,0.484967625423711,0.607615070069608,0.636204551329416
"12935","Arid4b",0.46528497,4.61756968060117,3.74688565507788,3.59058297764065,0.13602017,0.923633434819152,1.25421984500312,1.33496854071601
"12941","Psma2",4.3334317,4.94540048570798,4.2883214505769,4.16544124883211,4.9892926,5.49062666966284,2.59676712514493,2.22903218495167
"13100","Hist1h2bc",0.33164775,0.753181282504548,0.753181282504548,3.35776468171463,0.05757836,0.26621315174314,0.26621315174314,0.651102634361735
"13226","Prpf4b",0.4895463,2.70408982426857,3.44572051459186,3.62031026189676,0.1785341,4.62261265021816,1.82857902101808,1.51347403581643
"13235","Cdyl",0.14210267,8.22885117521672,3.0177487560811,2.45945302662199,0.07592449,0.821866010600418,0.869573921571329,0.879637990747593
"13242","Fars2",0.06768383,1.30652142405944,1.34351824154464,1.35119075856836,0.10626306,1.46409998526441,1.19956887202896,1.15179640019739
"13260","Rreb1",0.20172171,1.84710929105461,2.67826389652648,2.88908361685758,0.2065163,1.01885919422647,1.48077605333829,1.59809651520422
"13298","Smim13",0.26092166,3.19673792391275,3.15945391617224,3.15190403476316,0.09886321,0.655209169960016,1.00383274819484,1.09508114508691
"13318","Nol7",1.3986356,3.10186151328524,3.84106226694983,4.01219662363124,2.7251697,3.98091063798414,2.43485730602331,2.20258185455973
"13335","Jarid2",0.15934801,2.11148854762601,2.51700071629874,2.60880914184098,0.09973162,1.17312959073309,1.11375218074016,1.10201719396445
"13339","Mylip",0.060449243,1.07625113982648,1.16039120382964,1.17834144513692,0.06650717,0.892549325783975,0.789129507127915,0.769557642939495
"13348","Cap2",0.17002478,1.1066158374218,1.1066158374218,2.6896184086564,0.099915594,0.533684901890146,0.533684901890146,1.10347669011652
"13380","Iars",0.6968261,7.35214840726202,4.24452292012818,3.7946656221905,0.10919669,1.11118593800299,1.16217875167843,1.17286169800232
"13406","Cks2",3.1220522,5.35089501922816,4.32100120868731,4.13666980044863,0.15472718,0.976250021760244,1.33485739665879,1.42280044273641
"13408","Secisbp2",0.47252536,3.63690651166741,3.60601541719867,3.599747994803,0.10845987,1.14900921181176,1.16446515855817,1.16764256426344
"13423","Sfxn1",3.483595,5.40645888631513,4.337830807708,4.14732835897923,0.09359014,1.21037706016374,1.07664637895347,1.05124415423444
"13433","Faf2",0.2087089,2.70663014163387,2.8879885236015,2.92643946274865,0.09345398,1.55172742297168,1.12188070507903,1.05007163552844
"13443","Nsd1",0.29647118,2.16115099710767,3.04540440989117,3.26604951502,0.21913017,3.07245310587478,1.81508687820324,1.63035008993616
"13454","Ddx46",1.9395542,3.84124876388281,4.03410473310857,4.07460753748865,0.057238072,0.825978358637834,0.673721660420825,0.646301074403685
"13455","B230219D22Rik",0.44494575,2.25568436610875,3.29779945779662,3.56337980159202,0.13020305,0.992019822368171,1.24489986398753,1.30390231586191
"13490","Naa35",0.38713184,5.49840100724298,3.75317082553332,3.47199042050565,0.060210463,2.19223576505992,0.836740548031234,0.687521804157001
"13506","Dapk1",0.06737025,1.27228521331534,1.33158791081826,1.34401689194807,0.60878295,3.88235605221584,2.24719737447507,2.01009482312162
"13726","Ell2",0.82483035,1.56287510858627,1.56287510858627,3.86065205187506,0.20056118,1.00867360119926,1.46565671398052,1.58170975946584
"13744","Fam172a",0.08567986,3.05894421502848,1.89443530394528,1.71807869428786,0.122740276,0.825141470651005,1.17357005017061,1.26097585525611
"13803","Hapln1",0.4899705,0.111923953099136,0.111923953099136,3.62080591667288,0.054598898,0.0666205813859698,0.0666205813859698,0.608335384235709
"13806","Tmem167",0.112979524,16.9895073529856,3.03640396494999,2.13724503761396,0.0727281,0.832422872637526,0.841930736742702,0.843882992869857
"13814","Rps23",51.41204,6.90338509935715,4.59966108703638,4.23413884442845,0.10477114,1.17885933249871,1.1471465961677,1.14078481620442
"13817","Ssbp2",0.509474,1.57650655747823,1.57650655747823,3.64277119170017,0.20222205,1.53270044250195,1.57714016153434,1.58635985115885
"13846","Ap3b1",0.2066931,3.34197421289885,2.98402363389988,2.91587295154003,0.15056568,1.68695667632086,1.44894759056498,1.40469703025464
"13850","Tbca",3.5439909,10.1522267584766,4.82794364807808,4.14889920882522,0.059699938,0.749326653378926,0.691745412094083,0.680557375303397
"13866","Poc5",0.06599804,1.20603280118377,1.29365315057026,1.31228868108461,0.05849057,1.60762316917252,0.7711605776885,0.66386876261021
"13868","Col4a3bp",0.10467935,3.59250734258583,2.23080252119743,2.02423062834467,0.060976192,0.866176203237057,0.723890558817695,0.69787839555801
"13875","Fam169a",0.22101507,3.77453941342764,3.10821353994063,2.98750393446737,0.1050556,1.1807079211432,1.14921821359813,1.14290026869943
"13886","Ankra2",0.056048457,9.86920284808564,1.55363246503012,1.06562353029969,0.050065823,4.13336313222076,0.762462717107456,0.540150345894014
"13907","Smn1",2.4886377,5.68746417755693,4.34305561834497,4.11064639125578,0.05038233,0.790606577939077,0.580475749453148,0.545030908901693
"13913","Ak6",3.0084774,6.27841408536736,4.43615079867735,4.1327995461731,0.05356195,0.778040002979768,0.620975524303502,0.59306715258389
"13936","Cenpk",0.1943137,3.10953086053754,2.88996144767318,2.84712419938662,0.42460436,4.04396239138086,2.16878367358866,1.91000233238226
"14013","Mocs2",0.3686039,4.57862109860888,3.60832768931079,3.43726856258405,0.20689802,5.19602126004189,1.95241710159803,1.59912031061217
"14032","Paip1",0.06228561,1.49339337821715,1.26567219353605,1.22368056770603,0.053510513,0.547571018572694,0.584478027597239,0.592304649637989
"14181","Thoc7",3.0151045,6.85045291520701,4.50237166637722,4.13303328337524,0.07895306,2.67086453099111,1.09414077236988,0.912080613502178
"14212","Ube2e1",3.3285182,5.52905381126727,4.3505948315141,4.14303686326996,0.11019038,2.31586419022734,1.32260777477451,1.17982583979866
"14242","Ecd",0.6964731,5.72260100757508,4.06794944010963,3.79445197162182,0.06173867,0.808239808313255,0.724131804748787,0.708085040402112
"14249","Ppp3cb",0.19220878,3.12278348088162,2.88158313102963,2.83473009423216,0.06880586,1.17817125302977,0.852241014290193,0.797774423497031
"14255","Camk2g",0.1357906,1.04717692910178,1.04717692910178,2.3979568340283,0.051413268,0.482248318986995,0.546650822301479,0.56080510434352
"14303","Slmap",0.28902635,4.31988604577909,3.40540545530597,3.24415704226552,0.1337958,1.56664237533455,1.36170389501173,1.32332277933918
"14330","Gnl3",3.0941534,5.40232508385641,4.32720460948612,4.13574509663136,0.4643226,3.81570846177766,2.17346090716406,1.93778642732378
"14336","Smim4",0.28983617,2.42041124272147,3.08903910296505,3.24658566285871,0.065617174,2.53183073202388,0.930195391098547,0.758388771044365
"14349","Ankrd28",0.06691113,2.95276429482828,1.52567432982399,1.33346208413113,0.2741041,2.5465975183139,1.85676016094002,1.74090598909931
"14354","Dph3",0.08523921,8.1311361272495,2.22696813059286,1.71007295086136,0.6439209,2.73592939278311,2.12918629663042,2.02305261139522
"14356","Timm23",0.48798168,3.20702685703632,3.54524075228819,3.61847522793327,0.26567733,1.44361442347689,1.67497215436038,1.72652452029029
"14382","Bmpr1a",0.072885804,0.902195866538138,1.3503573258642,1.46611180280508,0.14861166,1.10871543021855,1.34251021641607,1.39593083833974
"14613","Exoc5",0.43702942,9.48402564998522,4.19505520557111,3.55216785688195,0.082450576,0.758917444662772,0.912857698044286,0.947894996458477
"14646","Osgep",0.26176187,2.13151663131097,2.95216081478054,3.15490698361731,0.6326654,5.37572301893058,2.38334198172213,2.01904973474046
"14679","Hnrnpc",7.959402,7.43569388634622,4.62620681086394,4.19947720717771,0.20436418,2.77962652388265,1.74985728736303,1.59226537219041
"14680","Supt16",1.121461,2.94822595595623,3.765128890125,3.95768656090928,0.18981373,1.71820321390552,1.57730428823948,1.55002084483678
"14681","Chd8",0.27042723,2.72172486326748,3.10127196504615,3.18494508663347,0.05056395,0.549112909294771,0.548041726716688,0.547823534175058
"14726","Acin1",2.5591233,5.28478288583276,4.29242160326511,4.11416961724471,0.10482367,1.35616307815242,1.17503257269525,1.14117603653278
"14760","Nedd8",1.4677317,5.99433293170316,4.30384391265957,4.02266422604539,7.831963,8.34867024949808,2.79989788089199,2.24068693628326
"14796","Pspc1",0.3579125,3.5348323167341,3.43565453217731,3.41577311183826,0.08882599,0.731420355906304,0.955430589436016,1.00893197381034
"14814","Xpo4",0.3751343,3.92241615834234,3.52569738812708,3.44985774331222,0.16850749,1.7484395656197,1.52045303344148,1.47774281683085
"14819","Zdhhc20",0.29522792,3.01769862747592,3.21964612119939,3.262460271789,0.15785652,1.20498767436417,1.39390707049329,1.43592849808977
"14853","Kpna3",0.61243117,6.95712704044471,4.15187230082705,3.73701751618509,0.12515037,1.67746755669084,1.33585504474006,1.2752385963873
"14900","Esco2",0.27354184,4.95264876661554,3.44156157020453,3.19534276070637,0.10446306,6.37905244046559,1.52441369809598,1.13848516709894
"14913","Ppp2r2a",0.25019798,2.09872186931181,2.91117863418799,3.11207851766644,0.09421754,0.685262033184029,0.981890674093646,1.05661980629013
"14970","Xpo7",0.23935786,3.86089132827202,3.19048768826393,3.06877622894952,0.27320254,1.72555582040599,1.73705061603501,1.73940416472266
"15004","Gtf2f2",1.1868136,6.0404043242801,4.26497480990798,3.97275818394953,0.21990205,1.77868112550224,1.65615474239569,1.63222329547391
"15027","Dgkh",0.058944907,0.748323340834309,1.06189479003299,1.14045374403237,0.18309897,1.19408715282811,1.46605199988949,1.52870083919714
"15037","Naa16",0.7419447,3.89616665072157,3.83311891896107,3.82038720917177,0.06063679,2.25454174038905,0.846587943412632,0.693301127335591
"15064","Diaph3",0.14351825,2.50029613000899,2.47735577418701,2.47270338631624,0.3140823,1.93023047986822,1.82128544833567,1.79983444848126
"15146","Mycbp2",0.33090556,3.11334403502784,3.3136110923073,3.35600729484275,0.13857931,1.01889526000692,1.28559903463063,1.34802469712554
"15156","Rbm26",0.34922513,2.57363953540109,3.24133050859917,3.39744473462785,0.29466194,2.16429233309842,1.83388215307796,1.77296264651737
"15221","Stk24",0.72032315,8.69919757224194,4.38038678492617,3.80844149153206,0.068777494,0.604278969637795,0.760833439654087,0.797431695186052
"15389","Slc4a7",0.13630415,1.80047187698565,2.28841539606415,2.40311278294366,0.061376408,0.62073930146151,0.688538482595594,0.70324889905463
"15451","Vcl",0.09244177,1.20182801543086,1.70841553756513,1.83545812536169,0.17243043,0.52561890273807,0.52561890273807,1.49211483127356
"15452","Adk",2.8959541,5.78591507742106,4.37155647945555,4.12866975480778,0.54780126,2.59947548862424,2.07684197107502,1.98391757464699
"15474","Rps24",41.91782,7.49993128488172,4.66337129213328,4.23269512225437,0.13408199,2.75807328295615,1.50004122079305,1.32483701170203
"15482","Zmiz1",0.10427497,1.30428220679444,1.8745245629477,2.01843390190716,0.094623916,0.944426213606826,1.03953628151225,1.06007809082253
"15503","Arf4",0.05879163,1.71312528313962,1.21835974372014,1.13655570275538,0.074415,1.58053960549907,0.956103267318301,0.862951061141134
"15530","Actr8",0.2522357,5.06734966364187,3.38701355295199,3.11986684844023,0.13362889,3.37779994087741,1.55010182045452,1.32243746633586
"15538","Tkt",3.195571,6.4907426552629,4.46679946245533,4.13903017718747,0.060277604,1.66085573852691,0.799187116797941,0.688434174564595
"15542","Sfmbt1",0.09806835,1.57628472842804,1.86156122445116,1.92579461027169,0.093782336,0.803518939337687,1.00577516578134,1.05289563895271
"15549","Pbrm1",0.9424152,4.86797863447926,4.05452588716309,3.90612437244595,0.16591647,1.76464283859928,1.51445053827575,1.46795792698994
"15567","Parg",0.11028167,5.86282971126111,2.50059352955961,2.10172021813768,0.06619436,0.967511048276972,0.796605828898471,0.765647761563762
"15605","Glud1",0.7020187,4.32510774733403,3.88235435890216,3.79778494664305,0.10099053,0.860022920056095,1.06458680093325,1.11193586573026
