"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000070","GO:0000070","mitotic sister chromatid segregation",21,0.298688393828443,1.34772899245225,0.143856143856144,0.721743291673362,0.688821667842647,457,"tags=71%, list=51%, signal=36%","Prc1/Tpx2/Cdk1/Racgap1/Nusap1/Spc24/Kif23/Smc4/Incenp/Cenpe/Smc2/Spc25/Kif22/Cdca8/Birc5"
"GO:0006325","GO:0006325","chromatin organization",35,0.257537525800776,1.31020689607737,0.143856143856144,0.721743291673362,0.688821667842647,545,"tags=80%, list=61%, signal=32%","Gnas/Hmga2/Lamc1/Pax6/Foxa3/Eya2/Dnmt3a/H19/Chd7/Smarcd2/Lmna/Ezh2/Mki67/Smarca1/Kdm5b/Dek/Kdm7a/Zdbf2/Hmgn3/Jarid2/Hells/Sox9/Kdm1a/Bcl7a/Hdac6/Cdkn1c/Nucks1/Kdm6b"
"GO:0090068","GO:0090068","positive regulation of cell cycle process",29,0.266833412807975,1.30961892028604,0.142857142857143,0.721743291673362,0.688821667842647,478,"tags=69%, list=54%, signal=33%","Igf1r/Cdc14b/Cdk1/Racgap1/Nusap1/Kif23/Ezh2/Smc4/Adamts1/Incenp/Cenpe/Smc2/Igf2/Camk2b/Ccnd2/Stox1/Cdca8/Birc5/Aurka/Rrm1"
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process",193,0.181169949484467,1.19114554905053,0.141858141858142,0.721743291673362,0.688821667842647,425,"tags=53%, list=48%, signal=36%","Meis2/Nfib/Gnas/Top2a/Fgfr2/Pam/Sox5/Hmga2/Pim2/Pak3/Anxa4/Tox3/Pax6/Igf1r/Papss2/Maml3/Tcf7l2/Casz1/Anxa2/Cbfa2t3/Pdx1/Mlxipl/Runx1t1/Foxa3/Dach1/Ppp3ca/Atp8b1/Dnmt3a/Notch2/Chd7/Cdk6/Gars/Cbfa2t2/Zbtb20/Tyms/Etv1/Rfx6/Smarcd2/Isl1/Pax4/Foxo1/Ezh2/Atad2/Ell2/Tshz1/Rfx3/St18/Smarca1/Parm1/Mamld1/Setbp1/Dap/Zfp516/Cenpf/Trp53inp2/Litaf/Auts2/Tshz2/Id2/Ahi1/Lrp8/Kdm5b/Prps1/S100a10/Myt1/Dek/Basp1/Rcor2/Klf7/Fhl2/Nkx2-2/Prox1/Lig1/Kdm7a/Nkx6-1/Pdk3/Gfpt1/Mapre3/Hmgn3/Sqstm1/Igf2/Kit/Ncoa7/Lmx1b/Dut/Gmnn/Tle6/Jarid2/Galr1/Vdr/Hes1/E2f1/Pik3r1/Nfix/Cks2/Stox1/Ehf/Cd200/Sox9/Myt1l/Atf3/Acly/Tead2"
"GO:0031327","GO:0031327","negative regulation of cellular biosynthetic process",133,0.194164927236411,1.22449528394386,0.145854145854146,0.72418870328278,0.691155534361109,416,"tags=56%, list=47%, signal=35%","Nfib/Fgfr2/Sox5/Hmga2/Anxa4/Rock1/Pax6/Cnot6l/Tcf7l2/Rbms3/Cbfa2t3/Pdx1/Mlxipl/Runx1t1/Prkca/Grb10/Dach1/Ppp3ca/Ptbp3/Atp8b1/Dnmt3a/Notch2/H19/Mapt/Cdk6/Cdk1/Cbfa2t2/Zbtb20/Tyms/Lmna/Isl1/Pax4/Gck/Errfi1/Ezh2/Rfx3/St18/A1cf/Dap/Cenpf/Cacna1a/Id2/Zfp36l1/Celf2/Kdm5b/Ptprs/Myt1/Basp1/Rcor2/Klf7/Fhl2/Prox1/Nkx6-1/Gfpt1/Prkar1a/Sqstm1/Igf2/Gmnn/Tle6/Jarid2/Vdr/Elavl4/Hells/Celf4/Hes1/E2f1/Nfix/Dbi/Stox1/Cd200/Sox9/Myt1l/Adam10/Atf3"
"GO:0051781","GO:0051781","positive regulation of cell division",14,0.339916208684383,1.37516955878876,0.148851148851149,0.726413996961942,0.69327932341631,227,"tags=50%, list=25%, signal=38%","Fgfr2/Igf1r/Cdc14b/Racgap1/Kif23/Ptn/Incenp"
"GO:0032465","GO:0032465","regulation of cytokinesis",13,0.344804470416315,1.36446221913415,0.148851148851149,0.726413996961942,0.69327932341631,490,"tags=77%, list=55%, signal=35%","Igf1r/Cdc14b/Prc1/Racgap1/Kif23/Incenp/Cdca8/Birc5/Aurka/Klhl13"
"GO:0021543","GO:0021543","pallium development",16,0.323225700103292,1.35231491626928,0.148851148851149,0.726413996961942,0.69327932341631,561,"tags=81%, list=63%, signal=31%","Pax6/Tmem108/Lamb1/Lrp8/Ptprs/Prox1/Phactr1/Cdh2/Nfix/Dab1/Dcx/Kdm6b/Arx"
"GO:0019827","GO:0019827","stem cell population maintenance",17,0.313682248595467,1.33458966472948,0.148851148851149,0.726413996961942,0.69327932341631,409,"tags=71%, list=46%, signal=39%","Nfib/Hmga2/Tcf7l2/Miat/Foxo1/Ptn/Prox1/Kit/Cdh2/Hes1/Nfix/Sox9"
"GO:0032502","GO:0032502","developmental process",409,0.170340931200409,1.16913945738582,0.147852147852148,0.726413996961942,0.69327932341631,420,"tags=51%, list=47%, signal=49%","Bicc1/Pcsk2/Abcc8/Meis2/Nfib/Gnas/Top2a/Ank/Dcdc2a/Fgfr2/Sox5/Hmga2/Cpe/Ghr/Map1b/Pak3/Smoc1/Anxa4/Rbfox3/Rock1/Lamc1/Pax6/Igf1r/Dst/Papss2/Tmem163/Tcf7l2/Casz1/Anxa2/Megf11/Csrp2/Sulf2/Cbfa2t3/Rap1gap2/Col18a1/Ncam1/Pdx1/Ocrl/Runx1t1/Prkca/Ece1/Foxa3/Fndc3a/Dach1/Ppp3ca/Ptbp3/Nav2/Atp8b1/Tubb3/Eya2/Dnmt3a/Notch2/Pacrg/Shroom3/Rab27a/H19/Dbn1/Chd7/Emb/Cryba2/Tmem108/Marcks/Mapt/Cdk6/Clmn/Miat/Cdk1/Cbfa2t2/Snap25/Rnf114/Rapgef4/Itpr1/Tpm1/Etv1/Cplx2/Gpd2/Pclo/Rfx6/Smarcd2/Racgap1/Lmna/Prdx4/Adgrb3/Isl1/Pax4/Tenm4/Errfi1/Gas2/Nav1/Sult2b1/Aplp1/Dner/Foxo1/Tcp11/Ezh2/Gpc3/Prom1/Cmtm8/Atp1b1/Dpysl5/Tshz1/Rfx3/Ap1s2/Mki67/Baiap3/Pcyt1b/Smarca1/Ptn/Dock11/Atp6v1b2/A1cf/Adamts1/Dusp10/Zfp516/Cenpf/Trp53inp2/Lamb1/Cacna1a/Grin3a/Nfasc/Sez6l2/Auts2/Tagln2/Tshz2/Id2/Igsf21/Zfp36l1/Ahi1/Acvr1c/Prkar1b/Lrp8/Gipr/Cenpe/Flrt2/Kdm5b/Prps1/Ptprs/S100a10/Myt1/Myo6/Sdk1/Atp6v0d1/Basp1/Klf7/Fhl2/Adgrg6/Gpc4/Nkx2-2/Mdm1/Prox1/Kdm7a/Phactr1/Nkx6-1/Amotl2/Serpini1/Prkar1a/Zdbf2/Krt7/Gabrb3/Sqstm1/Igf2/Sez6l/Alcam/Kit/Sh3kbp1/Lmx1b/Camk2b/Dpysl2/Col27a1/Gmnn/Glul/Ttll7/Cdh2/Tle6/Bmp1/Jarid2/Vdr/Elavl4/Hells/Celf4/Dlk1/Atp2a2/Mctp2/Hes1/Aacs/Sparc/Ush1c/Cpt2/E2f1/Lingo1/Pik3r1/Unc5c/Ccnd2/Nfix/Dbi/Cks2/Stox1/Ehf/Nrp1/Il1r1/Sox9/Myt1l/Hpgd/Adam10/Atf3/Pacsin1/Tcta"
"GO:0051648","GO:0051648","vesicle localization",18,0.311977507579803,1.34570824803134,0.150849150849151,0.733652013515495,0.700187184828823,403,"tags=67%, list=45%, signal=37%","Fgfr2/Tcf7l2/Rab27a/Pclo/Ap1s2/Trappc2l/Ahi1/Myo6/Ap3b2/Dpysl2/Cdh2/Arfgap3"
"GO:0060537","GO:0060537","muscle tissue development",39,0.24850700306986,1.2961234121,0.152847152847153,0.7408407918612,0.70704805398683,416,"tags=62%, list=47%, signal=34%","Fgfr2/Tcf7l2/Csrp2/Ncam1/Ppp3ca/Eya2/Chd7/Cdk1/Tpm1/Lmna/Isl1/Tenm4/Dner/Cenpf/Id2/Fhl2/Prox1/Prkar1a/Igf2/Jarid2/Ccnd2/Nfix/Sox9/Atf3"
"GO:0140013","GO:0140013","meiotic nuclear division",12,0.353409090909091,1.36921977123789,0.153846153846154,0.743155149934811,0.709256844850065,581,"tags=100%, list=65%, signal=35%","Top2a/Smc4/Incenp/Cenpe/Smc2/Camk2b/Cks2/Birc5/Aurka/Cdc20/Ccnb2/Mapk15"
"GO:0009059","GO:0009059","macromolecule biosynthetic process",295,0.172332463775593,1.16346964770807,0.154845154845155,0.74545387045387,0.711450711450711,417,"tags=52%, list=47%, signal=41%","Pcsk2/Abcc8/Meis2/Nfib/Gnas/Top2a/St3gal4/Ank/Fgfr2/Pam/Sox5/Hmga2/Cpe/Pim2/Pak3/Anxa4/Rbfox3/Tox3/Rock1/Lamc1/Pax6/Igf1r/Cnot6l/Maml3/Tcf7l2/Casz1/Anxa2/Rbms3/Sulf2/Cbfa2t3/Pdx1/Mlxipl/Runx1t1/Prkca/Ece1/Tspan5/Foxa3/Grb10/Dach1/Ppp3ca/Ptbp3/Atp8b1/Dnmt3a/Notch2/St3gal6/Rab27a/H19/Chd7/Mapt/Cdk6/Gars/Cdk1/Cbfa2t2/Zbtb20/Tyms/Etv1/Scg5/Rfx6/Smarcd2/Lmna/Nmt2/Prdx4/Isl1/Pax4/Gck/Errfi1/Aplp1/Foxo1/Eif2s3y/Ezh2/Atad2/Ell2/Atp1b1/Tshz1/Rfx3/St18/Smarca1/Parm1/Spon1/A1cf/St6galnac5/Mamld1/Slc30a8/Setbp1/Dap/Zfp516/Cenpf/Trp53inp2/Litaf/Ambp/Auts2/Tshz2/Id2/Zfp36l1/Ahi1/Lrp8/Celf2/Pcsk1/Akap17b/Kdm5b/Ptprs/S100a10/Myt1/Dek/Basp1/Rcor2/Klf7/Fhl2/Nkx2-2/Prox1/Lig1/Khdrbs3/Kdm7a/Nkx6-1/Gfpt1/Prkar1a/Zdbf2/Mapre3/Hmgn3/Sqstm1/Igf2/Kit/Ncoa7/Lmx1b/Gmnn/Glul/Tle6/Bmp1/Jarid2/Galr1/Vdr/Elavl4/Hells/Celf4/Dlk1/Hes1/E2f1/Pik3r1/Wdr6/Ndst4/Zdhhc14/Nfix/Dbi/Cks2/Stox1/Ehf/Cd200/Il1r1/Sox9/Myt1l/Adam10/Atf3/Dnajb2"
"GO:0071824","GO:0071824","protein-DNA complex organization",37,0.246971584328136,1.27310455816403,0.156843156843157,0.752530297984843,0.718204354567991,364,"tags=59%, list=41%, signal=37%","Gnas/Hmga2/Lamc1/Pax6/Foxa3/Eya2/Dnmt3a/H19/Chd7/Smarcd2/Lmna/Ezh2/Mki67/Smarca1/Cenpe/Kdm5b/Dek/Kdm7a/Zdbf2/Hmgn3/Jarid2/Hells"
"GO:0014009","GO:0014009","glial cell proliferation",11,0.362204192041332,1.36170374561799,0.15984015984016,0.764336334806133,0.729471870411468,442,"tags=73%, list=50%, signal=37%","Abcc8/Nfib/Ptn/Hes1/E2f1/Nfix/Dbi/Clu"
"GO:0008306","GO:0008306","associative learning",12,0.349464627868311,1.35393766072833,0.164835164835165,0.764769211371153,0.729885001729662,331,"tags=58%, list=37%, signal=37%","Abcc8/Meis2/Dcdc2a/Snap25/Ap1s2/Pgrmc1/Kit"
"GO:0022037","GO:0022037","metencephalon development",15,0.325574591761913,1.33905369666402,0.165834165834166,0.764769211371153,0.729885001729662,396,"tags=73%, list=44%, signal=41%","Igf1r/Nav2/Ezh2/Cacna1a/Sez6l2/Ptprs/Prox1/Gabrb3/Sez6l/Lmx1b/Nfix"
"GO:0034249","GO:0034249","negative regulation of amide metabolic process",14,0.330464961614317,1.33693346727182,0.165834165834166,0.764769211371153,0.729885001729662,255,"tags=43%, list=29%, signal=31%","Rock1/Cnot6l/Prkca/Tyms/Spon1/Zfp36l1"
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process",18,0.3083865340545,1.33021866120519,0.160839160839161,0.764769211371153,0.729885001729662,326,"tags=56%, list=37%, signal=36%","Tcf7l2/Cbfa2t3/Mlxipl/Grb10/Zbtb20/Gck/Foxo1/Pdk3/Gfpt1/Igf2"
"GO:0050878","GO:0050878","regulation of body fluid levels",25,0.272543379894093,1.29246791090809,0.163836163836164,0.764769211371153,0.729885001729662,101,"tags=28%, list=11%, signal=26%","Gnas/St3gal4/Papss2/Anxa2/Prkca/Ppp3ca/Rab27a"
"GO:0032504","GO:0032504","multicellular organism reproduction",52,0.223972474940439,1.23942728770248,0.161838161838162,0.764769211371153,0.729885001729662,594,"tags=79%, list=67%, signal=28%","Gnas/Top2a/Hmga2/Igf1r/Foxa3/Fndc3a/Dnmt3a/Pacrg/H19/Rnf114/Racgap1/Prdx4/Gas2/Tcp11/Pcyt1b/Ptn/Adamts1/Cenpe/Zdbf2/Gabrb3/Kit/Tle6/Vdr/Sox9/Celf3/Klc3/Aurka/Tpst2/Ctsb/Tgfbr1/Cdkn1c/Ptprn/Egr1/Cd9/Enpp2/Ccnb2/Bcl2/Syne1/Xist/Ghrl/Adamts16"
"GO:0010629","GO:0010629","negative regulation of gene expression",61,0.216407326126122,1.22931940348664,0.165834165834166,0.764769211371153,0.729885001729662,589,"tags=75%, list=66%, signal=27%","Hmga2/Anxa4/Rock1/Cnot6l/Rbms3/Prkca/Ppp3ca/Ptbp3/Dnmt3a/Notch2/H19/Mapt/Cdk1/Zbtb20/Tyms/Lmna/Errfi1/Ezh2/A1cf/Id2/Zfp36l1/Celf2/Ptprs/Myt1/Prkar1a/Jarid2/Elavl4/Hells/Celf4/Hes1/E2f1/Stox1/Cd200/Sox9/Adam10/Kdm1a/Aurka/Hdac6/Ffar4/Chid1/Vim/Ovol2/Ins2/Arg1/Trp53cor1/Ghrl"
"GO:0000003","GO:0000003","reproduction",88,0.203030655898765,1.21487949504857,0.165834165834166,0.764769211371153,0.729885001729662,594,"tags=76%, list=67%, signal=28%","Gnas/Top2a/Fgfr2/Hmga2/Igf1r/Tcf7l2/Foxa3/Fndc3a/Dach1/Dnmt3a/Pacrg/H19/Chd7/Rnf114/Racgap1/Prdx4/Errfi1/Gas2/Tcp11/Smc4/Mki67/Pcyt1b/Ptn/A1cf/Adamts1/Incenp/Lamb1/Acvr1c/Cenpe/Kdm5b/Zdbf2/Smc2/Gabrb3/Kit/Mcm7/Camk2b/Tle6/Vdr/Mcm6/Unc5c/Cks2/Sox9/Hpgd/Celf3/Krt19/Birc5/Klc3/Aurka/Tpst2/Stxbp1/Ctsb/Tgfbr1/Cdkn1c/Ptprn/Egr1/Cd9/Cdc20/Enpp2/Ccnb2/Anxa5/Bcl2/Mapk15/Syne1/Xist/Maged2/Ghrl/Adamts16"
"GO:0022414","GO:0022414","reproductive process",88,0.203030655898765,1.21487949504857,0.165834165834166,0.764769211371153,0.729885001729662,594,"tags=76%, list=67%, signal=28%","Gnas/Top2a/Fgfr2/Hmga2/Igf1r/Tcf7l2/Foxa3/Fndc3a/Dach1/Dnmt3a/Pacrg/H19/Chd7/Rnf114/Racgap1/Prdx4/Errfi1/Gas2/Tcp11/Smc4/Mki67/Pcyt1b/Ptn/A1cf/Adamts1/Incenp/Lamb1/Acvr1c/Cenpe/Kdm5b/Zdbf2/Smc2/Gabrb3/Kit/Mcm7/Camk2b/Tle6/Vdr/Mcm6/Unc5c/Cks2/Sox9/Hpgd/Celf3/Krt19/Birc5/Klc3/Aurka/Tpst2/Stxbp1/Ctsb/Tgfbr1/Cdkn1c/Ptprn/Egr1/Cd9/Cdc20/Enpp2/Ccnb2/Anxa5/Bcl2/Mapk15/Syne1/Xist/Maged2/Ghrl/Adamts16"
"GO:0072359","GO:0072359","circulatory system development",88,0.202798235221832,1.21348875376676,0.165834165834166,0.764769211371153,0.729885001729662,434,"tags=57%, list=49%, signal=32%","Bicc1/Abcc8/Fgfr2/Hmga2/Cpe/Rock1/Pax6/Tcf7l2/Anxa2/Col18a1/Ncam1/Prkca/Ece1/Notch2/Chd7/Cdk1/Tpm1/Lmna/Adgrb3/Isl1/Tenm4/Errfi1/Foxo1/Gpc3/Ptn/Adamts1/Id2/Zfp36l1/Flrt2/Fhl2/Adgrg6/Prox1/Amotl2/Prkar1a/Igf2/Kit/Col27a1/Glul/Cdh2/Jarid2/Hes1/Sparc/Ccnd2/Nfix/Nrp1/Sox9/Hpgd/Adam10/Tead2/Pdlim1"
"GO:0008283","GO:0008283","cell population proliferation",259,0.172756452156546,1.15688093956036,0.162837162837163,0.764769211371153,0.729885001729662,418,"tags=52%, list=47%, signal=39%","Abcc8/Meis2/Nfib/Gnas/Trim35/Dcdc2a/Fgfr2/Sox5/Hmga2/Rap1b/Pim2/Map1b/Pak3/Rock1/Lamc1/Pax6/Igf1r/Cnot6l/Dst/Cdc14b/Tcf7l2/Anxa2/Sulf2/Cbfa2t3/Rap1gap2/Col18a1/Ncam1/Pdx1/Ocrl/Mlxipl/Prkca/Ece1/Foxa3/Prc1/Dach1/Ppp3ca/Atp8b1/Tubb3/Notch2/H19/Dbn1/Emb/Tmem108/Marcks/Mapt/Cdk6/Clmn/Cdk1/Cbfa2t2/Snap25/Rapgef4/Itpr1/Tpm1/Etv1/Racgap1/Lmna/Prdx4/Adgrb3/Isl1/Tenm4/Errfi1/Sult2b1/Aplp1/Foxo1/Cep126/Ezh2/Gpc3/Dpysl5/Rfx3/St18/Mki67/Smarca1/Ptn/Dock11/Adamts1/Dusp10/Lamb1/Cacna1a/Grin3a/Nfasc/Auts2/Id2/Zfp36l1/Eps8l2/Ahi1/Acvr1c/Lrp8/Flrt2/Kdm5b/Ptprs/Myo6/Sdk1/Atp6v0d1/Klf7/Prox1/Phactr1/Nkx6-1/Serpini1/Prkar1a/Sqstm1/Igf2/Alcam/Kit/Mcm7/Lmx1b/Camk2b/Dpysl2/Ccdc28b/Glul/Cdh2/Jarid2/Vdr/Elavl4/Hells/Dlk1/Hes1/Sparc/Ush1c/E2f1/Lingo1/Pik3r1/Unc5c/Wdr6/Ccnd2/Nfix/Dbi/Cks2/Nrp1/Cd200/Sox9/Hpgd/Adam10/Atf3/Dnajb2/Pacsin1"
"GO:0061061","GO:0061061","muscle structure development",63,0.215604814937418,1.22895058181378,0.166833166833167,0.766894395926654,0.73191324804228,612,"tags=76%, list=69%, signal=26%","Fgfr2/Lamc1/Tcf7l2/Csrp2/Ppp3ca/Chd7/Tpm1/Etv1/Smarcd2/Lmna/Adgrb3/Isl1/Dner/Ezh2/Cenpf/Lamb1/Id2/Zfp36l1/Myt1/Fhl2/Prox1/Prkar1a/Igf2/Kit/Cdh2/Atp2a2/Hes1/Pik3r1/Ccnd2/Nfix/Sox9/Atf3/Pdlim1/Pld3/Krt19/Kdm1a/Hdac6/Tgfbr1/Egr1/Cd9/Kdm6b/Ins2/Hmgcr/Bcl2/Syne1/Zfhx3/Tshz3/Actb"
"GO:0016055","GO:0016055","Wnt signaling pathway",32,0.254510842435946,1.27521742581319,0.168831168831169,0.768640305381519,0.733579519522012,73,"tags=28%, list=8%, signal=27%","Bicc1/Dcdc2a/Fgfr2/Hmga2/Cpe/Tcf7l2/Rbms3/Sulf2/Grb10"
"GO:0198738","GO:0198738","cell-cell signaling by wnt",32,0.254510842435946,1.27521742581319,0.168831168831169,0.768640305381519,0.733579519522012,73,"tags=28%, list=8%, signal=27%","Bicc1/Dcdc2a/Fgfr2/Hmga2/Cpe/Tcf7l2/Rbms3/Sulf2/Grb10"
"GO:0009890","GO:0009890","negative regulation of biosynthetic process",134,0.190079827345782,1.19947190114816,0.168831168831169,0.768640305381519,0.733579519522012,416,"tags=55%, list=47%, signal=35%","Nfib/Fgfr2/Sox5/Hmga2/Anxa4/Rock1/Pax6/Cnot6l/Tcf7l2/Rbms3/Cbfa2t3/Pdx1/Mlxipl/Runx1t1/Prkca/Grb10/Dach1/Ppp3ca/Ptbp3/Atp8b1/Dnmt3a/Notch2/H19/Mapt/Cdk6/Cdk1/Cbfa2t2/Zbtb20/Tyms/Lmna/Isl1/Pax4/Gck/Errfi1/Ezh2/Rfx3/St18/A1cf/Dap/Cenpf/Cacna1a/Id2/Zfp36l1/Celf2/Kdm5b/Ptprs/Myt1/Basp1/Rcor2/Klf7/Fhl2/Prox1/Nkx6-1/Gfpt1/Prkar1a/Sqstm1/Igf2/Gmnn/Tle6/Jarid2/Vdr/Elavl4/Hells/Celf4/Hes1/E2f1/Nfix/Dbi/Stox1/Cd200/Sox9/Myt1l/Adam10/Atf3"
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion",15,0.323581030539173,1.33085439121334,0.16983016983017,0.770726089197427,0.735570162321755,274,"tags=47%, list=31%, signal=33%","Smoc1/Rock1/Dbn1/Cdk6/Ptn/Spock2/S100a10"
"GO:0018130","GO:0018130","heterocycle biosynthetic process",198,0.177237122637389,1.16557816865317,0.170829170829171,0.772798629941487,0.737548166119595,425,"tags=53%, list=48%, signal=36%","Meis2/Nfib/Gnas/Top2a/Fgfr2/Pam/Sox5/Hmga2/Pim2/Pak3/Anxa4/Tox3/Pax6/Igf1r/Papss2/Maml3/Tcf7l2/Casz1/Anxa2/Cbfa2t3/Pdx1/Mlxipl/Runx1t1/Foxa3/Dach1/Ppp3ca/Atp8b1/Dnmt3a/Notch2/Chd7/Cdk6/Gars/Cbfa2t2/Zbtb20/Tyms/Etv1/Rfx6/Smarcd2/Isl1/Gch1/Pax4/Foxo1/Ezh2/Atad2/Ell2/Tshz1/Rfx3/St18/Smarca1/Parm1/Mamld1/Setbp1/Dap/Zfp516/Cenpf/Trp53inp2/Litaf/Auts2/Tshz2/Id2/Ahi1/Lrp8/Kdm5b/Prps1/Pgrmc1/S100a10/Myt1/Dek/Basp1/Rcor2/Klf7/Fhl2/Nkx2-2/Prox1/Lig1/Kdm7a/Nkx6-1/Pdk3/Gfpt1/Mapre3/Hmgn3/Sqstm1/Igf2/Kit/Ncoa7/Lmx1b/Dut/Gmnn/Tle6/Jarid2/Galr1/Vdr/Hes1/E2f1/Pik3r1/Nfix/Cks2/Stox1/Ehf/Cd200/Sox9/Myt1l/Atf3/Acly/Tead2"
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly",25,0.267992553007765,1.27088676767518,0.173826173826174,0.781395260890529,0.745752670042891,625,"tags=92%, list=70%, signal=28%","Cnot6l/Csrp2/Prc1/Tpx2/Tpm1/Racgap1/Kif23/Incenp/Cenpe/Mdm1/Prox1/Wnk3/Prkar1a/Mapre3/Krt19/Cdca8/Birc5/Aurka/Cdc20/Ccnb2/Mapk15/Plk2/Fscn1"
"GO:0050673","GO:0050673","epithelial cell proliferation",56,0.219216946686899,1.22422296472297,0.173826173826174,0.781395260890529,0.745752670042891,409,"tags=59%, list=46%, signal=34%","Nfib/Fgfr2/Hmga2/Pax6/Tcf7l2/Sulf2/Col18a1/Pdx1/Prkca/Dach1/Notch2/Cdk6/Itpr1/Isl1/Errfi1/Gpc3/Mki67/Ptn/Dusp10/Id2/Zfp36l1/Kdm5b/Prox1/Nkx6-1/Igf2/Kit/Glul/Vdr/Dlk1/Hes1/Sparc/Ccnd2/Sox9"
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing",10,0.365067381186696,1.33957653171552,0.181818181818182,0.78943783489238,0.753428389792026,262,"tags=60%, list=29%, signal=43%","Pcsk2/Cpe/Ece1/Scg5/Slc30a8/Pcsk1"
"GO:0003231","GO:0003231","cardiac ventricle development",13,0.334830160523427,1.32499182307359,0.180819180819181,0.78943783489238,0.753428389792026,291,"tags=54%, list=33%, signal=37%","Fgfr2/Cpe/Chd7/Tpm1/Isl1/Id2/Prox1"
"GO:0050000","GO:0050000","chromosome localization",13,0.33356740419596,1.31999483652431,0.182817182817183,0.78943783489238,0.753428389792026,457,"tags=77%, list=51%, signal=38%","Racgap1/Lmna/Spc24/Incenp/Cenpf/Cenpe/Spc25/Kif22/Cdca8/Birc5"
"GO:0043547","GO:0043547","positive regulation of GTPase activity",19,0.297263173361411,1.30187505695559,0.180819180819181,0.78943783489238,0.753428389792026,274,"tags=47%, list=31%, signal=34%","Gnas/Gnao1/Rap1gap2/Tbc1d9/Rapgef4/Ezh2/Dock11/Tbc1d16/S100a10"
"GO:0060070","GO:0060070","canonical Wnt signaling pathway",19,0.296931960580967,1.30042449833937,0.181818181818182,0.78943783489238,0.753428389792026,184,"tags=42%, list=21%, signal=34%","Bicc1/Fgfr2/Tcf7l2/Rbms3/Sulf2/Isl1/Foxo1/Gpc3"
"GO:0002573","GO:0002573","myeloid leukocyte differentiation",21,0.288046360344155,1.29971046424101,0.178821178821179,0.78943783489238,0.753428389792026,529,"tags=81%, list=59%, signal=34%","Gnas/Cbfa2t3/Prkca/Ppp3ca/Notch2/Cdk6/Gpc3/Id2/Zfp36l1/Kit/Dlk1/Pik3r1/Nfix/Tcta/Kdm1a/Klf10/Tmem178"
"GO:0048813","GO:0048813","dendrite morphogenesis",26,0.264549039401155,1.26649288080862,0.178821178821179,0.78943783489238,0.753428389792026,415,"tags=62%, list=47%, signal=34%","Dcdc2a/Pak3/Ppp3ca/Dbn1/Marcks/Adgrb3/Dpysl5/Ptn/Cacna1a/Lrp8/Klf7/Phactr1/Camk2b/Elavl4/Nrp1/Adam10"
"GO:0051924","GO:0051924","regulation of calcium ion transport",23,0.272602922538401,1.26617929435387,0.180819180819181,0.78943783489238,0.753428389792026,398,"tags=61%, list=45%, signal=35%","Gnao1/Ppp3ca/Chd7/Itpr1/Cacna2d1/Isl1/Atp1b1/Cacna1a/Wnk3/Vdr/Hes1/Tspan13/Tmem38a/Dbi"
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis",23,0.271076587273133,1.2590898101652,0.182817182817183,0.78943783489238,0.753428389792026,265,"tags=48%, list=30%, signal=35%","Pax6/Prc1/Tpx2/Cdk1/Racgap1/Nusap1/Kif23/Cep126/Gnai1/Incenp/Cenpe"
"GO:0071407","GO:0071407","cellular response to organic cyclic compound",32,0.2507195919568,1.25622150159103,0.17982017982018,0.78943783489238,0.753428389792026,180,"tags=38%, list=20%, signal=31%","Gnas/Gnao1/Hmga2/Rap1b/Pak3/Dnmt3a/Cdk1/Itpr1/Isl1/Aplp1/Ezh2/Gnai1"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",103,0.194735108753552,1.1925382321058,0.178821178821179,0.78943783489238,0.753428389792026,502,"tags=63%, list=56%, signal=31%","Meis2/Nfib/Top2a/Fgfr2/Hmga2/Pim2/Tox3/Pax6/Igf1r/Maml3/Tcf7l2/Casz1/Anxa2/Pdx1/Mlxipl/Foxa3/Ppp3ca/Notch2/Chd7/Etv1/Rfx6/Isl1/Foxo1/Atad2/Ell2/Rfx3/St18/Smarca1/Zfp516/Trp53inp2/Litaf/Auts2/Id2/Ahi1/S100a10/Myt1/Dek/Klf7/Nkx2-2/Prox1/Kdm7a/Mapre3/Hmgn3/Igf2/Ncoa7/Lmx1b/Galr1/Vdr/Hes1/E2f1/Pik3r1/Nfix/Ehf/Sox9/Myt1l/Atf3/Tead2/Pdlim1/Kdm1a/Klf13/Rnf6/Tgfbr1/Cdkn1c/Ptprn/Peg3"
