,gene_name,total_highly_variable,total_velocity_genes,total_lik,317s1_highly_variable,317s1_velocity_genes,317s1_lik,317s2_highly_variable,317s2_velocity_genes,317s2_lik,320s1_highly_variable,320s1_velocity_genes,320s1_lik,320s2_highly_variable,320s2_velocity_genes,320s2_lik,323s1_highly_variable,323s1_velocity_genes,323s1_lik,323s2_highly_variable,323s2_velocity_genes,323s2_lik,326s1_highly_variable,326s1_velocity_genes,326s1_lik,326s2_highly_variable,326s2_velocity_genes,326s2_lik,329s1_highly_variable,329s1_velocity_genes,329s1_lik,329s2_highly_variable,329s2_velocity_genes,329s2_lik,overdisp_S,overdisp_U,nonzero_S,nonzero_U
1088,Exoc7,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,1.48752098936875,1.93283215483021,0.37635281385281383,0.03706709956709957
1089,Exosc5,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,inf,5.24521733352422,0.021645021645021648,0.3170995670995671
1090,Ext1,,,,,,,,,,,,,,,,True,False,0.3005970990535198,,,,,,,,,,,,,,,,0.490252897492855,0.65000515562343,0.08685064935064934,0.33089826839826836
1091,Extl3,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,2.54624796154098,0.467731632367521,0.10254329004329005,0.053841991341991344
1092,Eya2,True,True,0.39260742208062216,True,True,0.28793670397685917,True,True,0.27376580309044135,True,True,0.26355115551112357,True,True,0.31549947592653815,True,True,0.2761268951408579,True,True,0.26934599280821026,True,True,0.28860159143299513,True,False,0.3032036220816372,True,True,0.28831197101127964,True,True,0.29477898627672977,0.120566316329225,0.0988445325025979,0.0625,0.08198051948051949
1093,Ezh2,True,True,0.36286595798295673,True,True,0.26120944217329983,True,True,0.286842554400239,True,True,0.29737819891031075,True,True,0.26509068654765244,True,True,0.24919631113655993,True,True,0.28733927126883274,True,True,0.26274593420669046,True,True,0.24949525914892132,True,True,0.2601637301513776,True,True,0.2748835518107619,0.726894303554952,0.810926975288681,0.34604978354978355,0.1893939393939394
1094,Ezr,True,False,0.26750352296825286,True,True,0.2637274740075797,True,True,0.21460301830604556,True,True,0.27790443701826756,True,True,0.25386775440094256,True,True,0.3164051128437641,True,True,0.2361043633207945,True,False,,True,True,0.30322132707445093,,,,True,True,0.2315394827976058,1.01761530127825,1.09698499228761,0.40773809523809523,0.016774891774891776
1095,F11r,,,,True,True,0.21807157585665246,True,True,0.23647540389874447,True,True,0.2164706328584281,,,,,,,True,True,0.19011900082432537,True,True,0.22108669096040048,True,True,0.2367729044966282,True,False,,True,True,0.2228777561054935,2.53765747575743,1.3790443403539,0.5284090909090908,0.10497835497835498
1096,F3,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,0.818456956746889,0.177920391713703,0.28814935064935066,0.06141774891774892
1097,Fa2h,True,True,0.24428505524284544,,,,True,True,0.21974249517645236,,,,True,True,0.17062028554215708,True,True,0.20251569420967566,,,,,,,True,True,0.21659144095636718,True,True,0.22885445671736815,True,True,0.20565198869022336,0.759633060530417,0.245097560014303,0.05681818181818182,0.06222943722943723
1098,Faap20,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,4.28987214984723,0.898733092668136,0.47077922077922074,0.015963203463203464
1099,Fabp5,True,False,,,,,,,,,,,True,True,0.10375063029727241,True,False,0.20736476597217576,,,,,,,True,False,,,,,True,False,,0.601347349669689,inf,0.48376623376623373,0.007846320346320346
1100,Faf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,5.42511128406724,3.92261101078866,0.3449675324675325,0.23322510822510822
1101,Fam105a,True,True,0.2262934400162759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433015136818642,0.286977297248506,0.04437229437229437,0.03192640692640693
1102,Fam107b,True,True,0.046704874037444104,True,False,,True,True,0.1316570423612884,True,True,0.18093472537448538,True,True,0.14287620018404742,True,True,0.13146423090962284,True,False,,True,True,0.1398745842403007,True,False,,True,False,,True,True,0.05734876527497088,0.515285962879438,0.348451784250944,0.11147186147186147,0.0781926406926407
1103,Fam114a2,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,7.58406477339313,0.64357999164031,0.5186688311688312,0.045725108225108224
1104,Fam117b,True,False,,True,False,,,,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,,,,True,False,,2.17270751978621,1.0951347438831,0.10010822510822512,0.13825757575757577
1105,Fam120b,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,1.86107349373815,2.21743774365405,0.1185064935064935,0.23051948051948054
1106,Fam126b,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37852821821363,1.74530514979058,0.08685064935064936,0.040584415584415584
1107,Fam129b,,,,,,,,,,,,,,,,,,,True,False,,True,False,,,,,,,,True,False,,11.025174964128,3.4021801092213,0.19101731601731603,0.06926406926406928
1108,Fam131a,True,True,0.21515408730995636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24939620807559,0.333335806741894,0.0992965367965368,0.03382034632034633
1109,Fam133b,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,4.10137224825826,14.9158397144714,0.23457792207792208,0.05790043290043291
1110,Fam134a,,,,,,,,,,True,True,0.2160138578910358,,,,,,,True,True,0.22545381155723296,True,True,0.17140550831266804,,,,,,,,,,11.0967335493093,0.605509329894035,0.44020562770562766,0.020021645021645024
1111,Fam134b,True,True,0.1900196547462019,,,,,,,True,False,,,,,,,,,,,,,,True,False,,,,,,,,0.861710940024379,0.170761407890265,0.108495670995671,0.03977272727272728
1112,Fam134c,,,,True,False,,,,,True,False,,,,,True,False,,,,,True,False,,,,,True,False,,,,,162097.614684943,1.01805856807823,0.17397186147186147,0.07332251082251082
1113,Fam135a,True,True,0.2758174274820119,True,False,,True,False,,True,False,,True,False,0.22682291096999638,True,False,,True,True,0.2333247602850394,True,True,0.23452251215082187,True,False,,True,True,0.2792075629610377,True,False,,2.56406719658618,3.1708921315855,0.2416125541125541,0.481060606060606
1114,Fam13b,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,6548.41229429042,2.48314001357944,0.04112554112554112,0.2343073593073593
1115,Fam151a,True,True,0.2515926996530539,,,,True,True,0.15639773580642075,,,,,,,,,,True,True,0.16425533475818624,True,True,0.12196657548425631,,,,True,True,0.03567265835669377,True,True,0.17429746294848888,0.187435926650937,0.0403817554975736,0.1204004329004329,0.010822510822510824
1116,Fam155a,True,False,0.2257267337865186,True,False,0.24998284940524018,True,False,0.25562187927785146,True,False,0.2688227865901172,True,False,0.25533752586997127,True,False,0.2523853318399108,True,False,0.25290196305657603,True,False,0.260153779521858,True,False,0.25862965460390086,True,False,0.26714366653856264,True,False,0.23945638842448413,0.721721807416136,0.289568621898164,0.05032467532467533,0.3871753246753247
1117,Fam159a,True,True,0.266931663373785,True,True,0.19962387884401753,True,True,0.1608529875079668,True,True,0.18881250471208919,True,True,0.18755135838142903,True,True,0.19371404154640992,True,True,0.16999194053295172,True,True,0.18821708466462017,True,True,0.18869809216792227,True,True,0.2305537673677156,True,True,0.21562780482644445,0.483297737015523,0.405296921600059,0.20427489177489178,0.032196969696969696
1118,Fam159b,True,True,0.22319927309648296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043078823595158,0.0228022919859477,0.05032467532467533,0.0035173160173160175
1119,Fam160a2,,,,,,,,,,True,False,,,,,,,,True,False,,,,,,,,,,,,,,136.212943070903,1.46391704658347,0.14637445887445888,0.11444805194805195
1120,Fam162a,,,,True,False,,,,,True,False,,,,,True,False,,True,False,,True,False,,,,,True,False,,,,,2.0675967504151,0.793980524526631,0.5119047619047619,0.07142857142857142
1121,Fam163a,True,False,0.2779364367122339,True,False,0.24569088910945283,True,False,0.2482581638702986,,,,True,False,0.2727403483565298,True,False,0.2520489319253349,True,True,0.255448498248102,True,False,0.2598600801277184,True,False,0.22960020335713963,,,,,,,0.235357630891278,0.158291115507499,0.027867965367965368,0.0946969696969697
1122,Fam168a,,,,,,,,,,True,False,,,,,True,False,,True,False,,,,,,,,,,,,,,2.82355098263343,3.18252026899968,0.15746753246753248,0.24458874458874458
1123,Fam171a1,,,,,,,True,False,,,,,True,False,,,,,True,False,,,,,,,,,,,True,False,,2.38432997217385,1.30468796751591,0.1387987012987013,0.15151515151515152
1124,Fam172a,,,,True,False,,,,,True,False,,,,,,,,True,False,,,,,True,False,,,,,,,,1.84603963754788,1.94856118741091,0.19751082251082253,0.5303030303030303
1125,Fam174a,True,True,0.24992253819568325,,,,True,True,0.20412347490513844,True,True,0.21101652071274546,,,,,,,True,True,0.20275975678064648,,,,True,True,0.19578561473518422,True,True,0.20320874352256413,,,,1.39691329310625,0.153371975211294,0.37689393939393934,0.011904761904761904
1126,Fam174b,True,True,0.2064445607202232,True,False,,True,True,0.1333522097877071,True,False,,True,True,0.20645074317508627,True,False,,True,True,0.18467669083274077,True,True,0.1440009922999242,True,False,,True,False,,True,True,0.16911722821761024,1.22019101396127,1.27965573239458,0.34604978354978355,0.038149350649350655
1127,Fam179b,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,17.2502635507535,1.42677008836674,0.11255411255411257,0.10930735930735931
1128,Fam183b,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,0.38453897963232,inf,0.5173160173160173,0.007846320346320346
1129,Fam188a,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9768226394383,0.874569303285589,0.21834415584415584,0.08658008658008659
1130,Fam193a,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,45.5840999844039,3.46287803670807,0.13825757575757575,0.1869588744588745
1131,Fam193b,,,,,,,,,,,,,,,,,,,True,False,,True,False,,,,,,,,True,False,,14.186407860387,2.10522302272222,0.09550865800865802,0.1176948051948052
1132,Fam204a,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,4.80114482691373,2.29932959918783,0.43939393939393934,0.042478354978354976
1133,Fam207a,,,,,,,,,,,,,,,,,,,True,True,0.15034389591052952,,,,,,,,,,,,,19.7959426515176,0.487430347398528,0.3143939393939394,0.018668831168831168
1134,Fam208a,,,,True,False,,,,,True,False,,True,False,,True,False,,,,,,,,True,False,,True,False,,,,,2.73907583076209,1.75279464447863,0.17180735930735933,0.14610389610389612
1135,Fam208b,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,4.10859951835725,1.90608155652855,0.13825757575757577,0.19534632034632032
1136,Fam20c,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,4.0191338736022,0.875638650762046,0.43993506493506496,0.09848484848484848
1137,Fam21,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4671926805843,7930.08320075909,0.14962121212121215,0.02353896103896104
1138,Fam210b,True,True,0.21189997679329586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429479527487867,0.502954323957942,0.10497835497835498,0.032196969696969696
1139,Fam213a,True,True,0.18190928491048786,True,True,0.15900376843124542,True,True,0.15564727759473057,True,True,0.18423202378259093,True,True,0.21408194347966006,True,True,0.14288260546383058,True,True,0.16981762836183067,True,True,0.18000538909609565,True,True,0.17044024469200045,True,True,0.15820221988030983,True,True,0.17172128649490023,2.1993463867771,0.284720855982534,0.43235930735930733,0.03652597402597403
1140,Fam213b,True,True,0.20361094583359102,,,,,,,,,,True,True,0.18231841008928532,True,True,0.1759675078677616,True,True,0.19724102325763984,,,,True,True,0.16262456565027367,True,True,0.11118595743345826,True,True,0.22867238039752255,1.3385759196197,15070.6031657421,0.295995670995671,0.016504329004329004
1141,Fam214a,True,False,,,,,True,False,,,,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,1.32762151595387,1.07759605820599,0.05735930735930737,0.14096320346320346
1142,Fam216a,,,,True,True,0.19602749620205287,True,False,0.2355637953742575,True,True,0.2132656813443777,,,,True,False,,True,True,0.22080070162976786,True,False,0.2434266580155866,,,,True,False,0.21277480981943203,,,,7.15474079520026,6.99470579223026,0.6298701298701298,0.021645021645021648
1143,Fam219a,True,True,0.3473218452605739,True,True,0.2613749875240965,True,False,0.2914122340762251,True,False,0.26617505903988564,True,False,0.2865478999285249,True,False,0.27722262647946416,True,True,0.27910727703566357,True,False,0.29822406951670105,True,True,0.2627288883609183,True,False,0.29137335861329694,True,True,0.2628090325051123,0.864905423764206,0.588218132794559,0.1260822510822511,0.3208874458874459
1144,Fam222a,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,2.06715931628268,0.561068564405416,0.2031926406926407,0.07575757575757576
1145,Fam222b,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,6.70454594501733,1.12297741749855,0.15665584415584416,0.18154761904761904
1146,Fam234a,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,2.15526540595617,0.616382497928546,0.20914502164502166,0.11228354978354979
1147,Fam32a,,,,,,,,,,,,,True,False,0.19931669541213667,,,,,,,,,,True,False,,,,,,,,6.73926023071156,inf,0.7031926406926405,0.007575757575757576
1148,Fam35a,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,13.2854023350062,0.46898506989801,0.0716991341991342,0.08360389610389611
1149,Fam3c,True,True,0.3489296134892944,True,True,0.2446125397124555,True,True,0.29116744067611783,True,True,0.2608458768592035,True,True,0.2871276004040062,True,True,0.2884119612582376,True,True,0.2465958787527996,True,True,0.29802106020651126,True,True,0.26153891507060284,True,True,0.3143406250940323,True,True,0.2509787901708079,0.828405833984389,0.620142267066398,0.376082251082251,0.07602813852813853
1150,Fam49b,,,,,,,True,False,,,,,,,,,,,,,,True,False,,,,,,,,,,,9.58007277060702,1.88223447429558,0.5194805194805194,0.24675324675324675
1151,Fam53b,True,False,,,,,,,,,,,True,False,,True,False,,,,,,,,,,,,,,,,,0.287204636130746,0.912138468143136,0.05248917748917749,0.06682900432900434
1152,Fam63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,2.05623905902458,0.949630351969481,0.2399891774891775,0.02922077922077922
1153,Fam63b,True,False,,,,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,3.91643333712101,0.898124179154456,0.3106060606060606,0.06655844155844157
1154,Fam76a,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,3.28750669451136,0.800346360398362,0.26569264069264065,0.052489177489177495
1155,Fam76b,,,,,,,True,False,,,,,True,False,,,,,,,,,,,,,,True,False,,,,,354181.314938222,1.32060095703147,0.15395021645021645,0.07196969696969696
1156,Fam81a,,,,,,,True,True,0.16642329467482803,True,True,0.1837272715402759,True,True,0.18301246417407882,,,,,,,True,True,0.19155009760524197,True,True,0.18065590586872432,True,True,0.1305034438465344,,,,0.530286086606936,0.393699242351709,0.1477272727272727,0.034361471861471864
1157,Fam83f,True,True,0.16874113379688666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604519494652775,0.100034698529011,0.05005411255411256,0.02245670995670996
1158,Fam92b,True,True,0.28495564544832264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776349759611741,inf,0.17613636363636365,0.004870129870129871
1159,Fance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,2.80241507067134,0.613242783889658,0.1490800865800866,0.04843073593073593
1160,Fars2,True,False,,True,False,,,,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,6.10326952007475,2.56865247909805,0.3127705627705628,0.3566017316017316
1161,Fat1,,,,True,True,0.225321748318705,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,True,0.21847460786675807,2.5235376273341,0.482347462667054,0.29545454545454547,0.1387987012987013
1162,Fbl,,,,,,,,,,True,False,0.22438481050276626,,,,,,,,,,,,,,,,,,,,,,2.07061031694103,inf,0.6274350649350648,0.0045995670995671
1163,Fblim1,True,True,0.2256866590004135,,,,,,,,,,True,True,0.19458657096488238,,,,True,True,0.19287729080858165,True,True,0.18724238333777146,,,,,,,,,,0.630947626246224,0.151039551350269,0.16396103896103897,0.021645021645021648
1164,Fbrsl1,True,False,,True,False,,,,,,,,True,False,,True,False,,,,,True,False,,,,,,,,True,False,,1.09410859685358,1.182641181893,0.09686147186147187,0.09713203463203463
1165,Fbxl15,,,,,,,,,,,,,,,,True,True,0.16887355622921701,,,,,,,,,,,,,,,,4.96626444366551,0.351285000672023,0.2470238095238095,0.025974025974025976
1166,Fbxl17,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,1.19905614472203,1.84173236032209,0.08766233766233766,0.5476190476190477
1167,Fbxl20,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,2.14502528330337,1.15895161806366,0.11634199134199134,0.22213203463203463
1168,Fbxl3,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4460825145789,2.75504163776178,0.14664502164502163,0.027867965367965368
1169,Fbxl5,,,,True,False,,,,,True,False,,,,,True,False,,,,,,,,,,,True,False,,,,,3.68905815245499,1.54594784201204,0.18317099567099568,0.10091991341991341
1170,Fbxo11,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,3.57368911329622,2.23691079955118,0.20346320346320346,0.3474025974025974
1171,Fbxo16,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,2.39029452517047,1.13737260435303,0.13555194805194803,0.040584415584415584
1172,Fbxo18,,,,True,False,,,,,,,,,,,True,False,,,,,,,,True,False,,,,,,,,3.14840389488104,5.79820485824496,0.07521645021645021,0.16341991341991344
1173,Fbxo25,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96939134536907,0.797348257259384,0.12418831168831171,0.03706709956709957
1174,Fbxo3,,,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,,,,True,False,,,,,True,False,,9.9228905453264,2.63967338977788,0.24891774891774893,0.07656926406926406
1175,Fbxo32,True,True,0.19916840277647818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259989585089057,0.0768626286905704,0.05411255411255411,0.013528138528138528
1176,Fbxo34,True,False,,True,False,,,,,True,False,,True,False,,True,False,,,,,True,False,,,,,,,,True,False,,3.80038441186827,0.922508663154873,0.11147186147186147,0.10010822510822512
1177,Fbxo36,True,False,,True,False,,,,,,,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,1.92545539120857,0.471250643284052,0.15611471861471862,0.07440476190476189
1178,Fbxo38,,,,,,,True,False,,,,,,,,True,False,,,,,,,,True,False,,,,,,,,4.85336833332131,2.90143338885582,0.12851731601731603,0.17234848484848486
1179,Fbxo5,True,True,0.24467480536237718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136550297435063,inf,0.10930735930735931,0.004058441558441559
1180,Fbxo8,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,0.426893334259296,0.17559523809523808,0.027867965367965368
1181,Fbxo9,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,7.91519593581667,0.338786968101769,0.27029220779220775,0.022997835497835496
1182,Fbxw11,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,8.22167114907786,3.48851087593759,0.1663961038961039,0.25135281385281383
1183,Fbxw2,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,inf,4.78229033519341,0.28787878787878785,0.0827922077922078
1184,Fbxw4,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,1.67232946871028,2.09461290403607,0.07656926406926406,0.14096320346320346
1185,Fcho2,,,,,,,,,,,,,True,False,,,,,True,False,,True,False,,True,False,,,,,True,False,,2.07203941299667,3.35646661706896,0.1130952380952381,0.29626623376623373
1186,Fchsd2,True,False,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,0.466718054307716,1.5594594245048,0.04383116883116883,0.2729978354978355
1187,Fdft1,True,False,,True,True,0.18788165092763484,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,3.59917767464094,0.411180326636463,0.398538961038961,0.05113636363636363
1188,Fen1,True,True,0.25492951739336,,,,True,True,0.18714647062313294,,,,,,,,,,,,,,,,,,,,,,,,,0.450809379654965,inf,0.19047619047619047,0.006222943722943723
1189,Fer,,,,True,False,,,,,,,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,3.90406885233565,1.34802033837222,0.08982683982683982,0.13555194805194803
1190,Fermt2,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,True,False,,4.34511114318018,1.11456639039906,0.3206168831168831,0.16125541125541126
1191,Fev,True,False,,True,False,,True,False,,,,,True,False,,True,False,,,,,,,,True,False,,,,,,,,0.207015605587307,0.0132365565302532,0.39204545454545453,0.002705627705627706
1192,Ffar2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738959223987809,inf,0.5600649350649349,0.002705627705627706
1193,Ffar4,True,True,0.2771894924812948,True,True,0.22083426684306703,True,True,0.1907589518835737,True,True,0.2416894769936677,True,True,0.1914178280462259,True,True,0.18626323942614068,True,True,0.20773634582618827,True,True,0.19375978184636494,True,True,0.17722167524243201,True,True,0.22521624911729368,True,True,0.1804723345583699,0.533255639795562,0.238108303897263,0.3612012987012987,0.048701298701298704
1194,Fgd1,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56225002154571,0.30822930673732,0.07738095238095238,0.027326839826839828
1195,Fgd2,True,True,0.23284488912510187,True,True,0.19396752065450457,True,True,0.1840410237054827,True,True,0.19523350083734273,True,True,0.2295906691084287,True,True,0.16499131276350945,True,True,0.1558921559058226,True,True,0.20580918429248787,True,True,0.2115931842920481,True,True,0.21486682055157175,True,True,0.19052266873585877,2.23274019486162,0.697537290636046,0.47537878787878785,0.06926406926406926
1196,Fgd4,,,,,,,True,False,,,,,,,,,,,,,,True,False,,,,,,,,,,,2.16700227073565,1.76893843839802,0.11904761904761905,0.32440476190476186
1197,Fgd6,True,False,0.2709251143803152,True,True,0.24495901145960428,,,,True,False,0.2626096115770487,True,False,0.24286632010293263,True,False,0.2217567257990212,True,False,0.2545321270988354,True,False,0.2448774649184613,True,True,0.2154140678283869,True,False,0.2618426649130737,,,,1.1349376757796,0.580150452441077,0.08387445887445888,0.14123376623376624
1198,Fgf12,True,False,0.2500071425042804,True,False,0.2767408984082093,True,False,0.2811887894578784,True,False,0.2507324899472563,True,False,0.28106634357502247,True,False,0.2612570686966299,True,False,0.24389222700577953,True,False,0.2690135852132504,,,,True,False,0.27717837425306496,True,False,0.25240553479077754,0.626840118716316,0.341298744783242,0.10795454545454546,0.1737012987012987
1199,Fgfr1,,,,,,,True,True,0.20969367530799782,,,,True,True,0.16858869293484674,True,True,0.22543150431289039,,,,,,,,,,True,True,0.1882478576127112,,,,0.557204841884031,0.450007119365085,0.09821428571428573,0.07196969696969696
1200,Fgfr1op2,,,,,,,,,,True,False,,,,,,,,,,,,,,True,False,,,,,True,False,,4.05110754791871,9.42254116876956,0.3695887445887446,0.10010822510822512
1201,Fgfr2,True,True,0.5079099035778514,True,True,0.3344127886474058,True,True,0.3719549673857054,True,True,0.32455877157442153,True,True,0.3861732175168506,True,True,0.36358484328390783,True,True,0.37596772731246053,True,True,0.3264050362048617,True,True,0.320720814701212,True,True,0.3729886835919932,True,True,0.37311204828129524,0.457033989225795,0.460803042188447,0.20102813852813853,0.21726190476190477
1202,Fhl2,True,True,0.2691441293577221,True,True,0.21580241695575644,True,True,0.2643714239561282,True,True,0.24185466552518986,True,True,0.25610460153696174,True,True,0.2321646192914729,True,True,0.2493752579848075,True,True,0.23214201594465164,True,True,0.24378706374822565,True,True,0.23576854308283457,True,True,0.2227156966769015,0.27066663541932,0.503652901965504,0.15854978354978355,0.19967532467532467
1203,Fhod3,True,False,0.27898669272438253,True,False,,,,,,,,True,False,,True,False,0.23142702213227195,True,False,,,,,,,,True,False,,,,,0.570704268360153,0.330172910716797,0.03354978354978355,0.10633116883116883
1204,Fign,,,,,,,True,True,0.2899408907432942,,,,True,True,0.28730241615927676,,,,True,True,0.2756876033467842,True,True,0.28404260249157126,,,,True,False,0.2725814609170597,,,,0.261721367408417,0.272720854668711,0.07846320346320347,0.11120129870129869
1205,Filip1,True,True,0.25277954570273686,True,True,0.2173576903804875,True,False,0.23128983929511465,True,True,0.22734618839771292,True,False,0.16642985403858765,True,True,0.18975482367331992,True,False,0.24657891447769759,True,False,0.20484209103456014,True,True,0.20895691334970726,True,False,0.20660310084142441,True,True,0.2388456396690238,0.274788663132152,0.160720327013782,0.031385281385281384,0.08603896103896105
1206,Fiz1,,,,,,,True,False,,,,,,,,,,,True,False,,,,,True,False,,,,,True,False,,6.19644322092804,1.58574069454601,0.2545995670995671,0.05005411255411256
1207,Fkbp2,True,False,0.1537026350438314,True,False,,True,False,0.19175019929362772,True,False,,True,False,0.16253301743058154,True,False,0.1834378753876717,True,True,0.18483380457654816,True,False,0.17452398331924657,True,True,0.08090202309764097,True,False,0.18721286404246387,True,False,,1.40968935081928,inf,0.6793831168831168,0.012987012987012988
1208,Fkbp3,,,,True,False,0.2057446343761498,True,False,0.1867962248968258,True,False,0.20337999307835533,True,False,0.1833734889255865,True,False,0.20789465025820514,True,True,0.21369810925003224,True,True,0.17500879351664217,True,False,0.21755959172606001,True,False,0.2193528297907595,True,True,0.2118317406041517,2.80841498843477,2734.12445818462,0.7968073593073592,0.023268398268398268
1209,Fkbp5,True,True,0.2737685489736403,True,False,,True,False,,True,False,,True,False,,True,True,0.2280067021183276,True,False,,True,False,,True,False,,True,False,,True,False,,0.860376545171453,0.547947326700424,0.11498917748917749,0.16233766233766234
1210,Fkbp7,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85792242645121,0.926398304836426,0.07196969696969698,0.052489177489177495
1211,Fkbp9,,,,True,True,0.23223353537700922,True,True,0.18859919896042993,True,True,0.20298533362318755,True,True,0.19395786612041654,True,True,0.1877152714527795,True,True,0.1970172394826884,True,True,0.13185723251659598,True,True,0.1711394562441578,,,,True,True,0.15845549303525744,1.45499002585235,0.606769025187326,0.37310606060606055,0.050595238095238096
1212,Fktn,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,3.46846848264176,3.06870961765156,0.11444805194805195,0.05546536796536797
1213,Flad1,True,False,,,,,,,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,,,,5.32436450456346,2.58548333351727,0.08116883116883117,0.12824675324675325
1214,Flii,True,True,0.16252903182069742,,,,True,False,,True,True,0.17263974457168293,True,True,0.1734175596839427,True,True,0.1280185401579104,,,,,,,True,True,0.1944321394163506,True,False,,,,,4.25407035052818,0.522295500030305,0.2031926406926407,0.04518398268398268
1215,Flot2,,,,,,,True,False,,,,,True,False,,,,,,,,True,False,,,,,,,,True,False,,4.86485712855501,0.894415807311478,0.19805194805194806,0.13230519480519481
1216,Flrt1,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346880713397684,44629.9262396543,0.18912337662337664,0.011363636363636364
