"","x"
"4261",0.216721861636656
"4262",Inf
"4263",1.6402546267862
"4264",Inf
"4265",Inf
"4266",0.287909834301755
"4267",2.96074675321272
"4268",0.197861996669188
"4269",Inf
"4270",Inf
"4271",Inf
"4272",Inf
"4273",Inf
"4274",Inf
"4275",Inf
"4276",0.0351721544042125
"4277",Inf
"4278",Inf
"4279",0.425579861685611
"4280",Inf
"4281",0.940224015693736
"4282",1.99212930393472
"4283",Inf
"4284",Inf
"4285",Inf
"4286",Inf
"4287",Inf
"4288",Inf
"4289",0.253633958005269
"4290",Inf
"4291",Inf
"4292",0.000102958969539841
"4293",Inf
"4294",Inf
"4295",1.50241648331906
"4296",0.00313203572535832
"4297",Inf
"4298",Inf
"4299",Inf
"4300",Inf
"4301",Inf
"4302",Inf
"4303",Inf
"4304",Inf
"4305",Inf
"4306",1.84988645220599
"4307",0.117711329714573
"4308",Inf
"4309",Inf
"4310",0.298085867749292
"4311",0.632535541558013
"4312",0.000268752298364364
"4313",Inf
"4314",Inf
"4315",Inf
"4316",Inf
"4317",Inf
"4318",0.0706989342026453
"4319",Inf
"4320",0.0220684273843747
"4321",Inf
"4322",1.50356817089488
"4323",Inf
"4324",Inf
"4325",Inf
"4326",Inf
"4327",0.875035835998385
"4328",Inf
"4329",6.30582282567642
"4330",Inf
"4331",1.18000808937229
"4332",0.0137375869544039
"4333",Inf
"4334",Inf
"4335",Inf
"4336",Inf
"4337",Inf
"4338",Inf
"4339",Inf
"4340",Inf
"4341",7.72947643762133
"4342",Inf
"4343",Inf
"4344",Inf
"4345",Inf
"4346",Inf
"4347",Inf
"4348",0.303750764486254
"4349",0.145473931171298
"4350",Inf
"4351",Inf
"4352",Inf
"4353",1.30311364734381
"4354",29201.9527787143
"4355",Inf
"4356",0.127447391391012
"4357",3.78095625346631
"4358",Inf
"4359",0.262488930645264
"4360",Inf
"4361",0.298430783575882
"4362",Inf
"4363",Inf
"4364",0.806723073320372
"4365",Inf
"4366",Inf
"4367",Inf
"4368",Inf
"4369",Inf
"4370",Inf
"4371",0.0228022919859531
"4372",Inf
"4373",Inf
"4374",Inf
"4375",48338.1081633742
"4376",89881.1247778542
"4377",0.60041162971007
"4378",Inf
"4379",Inf
"4380",2.48303975223839
"4381",Inf
"4382",Inf
"4383",0.0933470920057733
"4384",2.38285385577099
"4385",0.655444748236798
"4386",4.26176364607708
"4387",Inf
"4388",0.0161239381839587
"4389",Inf
"4390",Inf
"4391",Inf
"4392",Inf
"4393",Inf
"4394",Inf
"4395",2.33471743734468
"4396",2.27008395587977
"4397",2.41377031471708
"4398",0.436563623012925
"4399",0.00632263872274312
"4400",Inf
"4401",1.73245985072813
"4402",0.153371975211318
"4403",Inf
"4404",0.31954683388651
"4405",Inf
"4406",Inf
"4407",Inf
"4408",Inf
"4409",Inf
"4410",Inf
"4411",Inf
"4412",Inf
"4413",Inf
"4414",Inf
"4415",Inf
"4416",Inf
"4417",Inf
"4418",Inf
"4419",Inf
"4420",Inf
"4421",Inf
"4422",Inf
"4423",0.0511291087827333
"4424",0.0625976545124763
"4425",5.352308856657
"4426",0.110098302892002
"4427",Inf
"4428",2.41426474596794
"4429",0.422316856878872
"4430",1.09227296325545
"4431",1.51309914675541
"4432",1.3390754165139
"4433",Inf
"4434",Inf
"4435",0.613391471227321
"4436",1.4565887390256
"4437",23789.1648096566
"4438",0.352412242237191
"4439",2.00910663035983
"4440",2.49167188884112
"4441",Inf
"4442",Inf
"4443",0.547321489163358
"4444",Inf
"4445",Inf
"4446",25527.7061774309
"4447",Inf
"4448",Inf
"4449",Inf
"4450",Inf
"4451",1.67356328205685
"4452",Inf
"4453",2.8574077130974
"4454",Inf
"4455",Inf
"4456",Inf
"4457",0.429878860222393
"4458",3.6388115272601
"4459",1.18011770597355
"4460",Inf
"4461",2.66805425258004
"4462",0.0691951559328548
"4463",0.894415807311478
"4464",1.12297741749855
"4465",1.00979932872995
"4466",2.9879408752769
"4467",0.713193927175909
"4468",1.29641412459928
"4469",1.19996495886979
"4470",Inf
"4471",0.162400414242556
"4472",Inf
"4473",0.499499037618022
"4474",Inf
"4475",Inf
"4476",Inf
"4477",Inf
"4478",Inf
"4479",Inf
"4480",Inf
"4481",1.54864892158467
"4482",Inf
"4483",Inf
"4484",Inf
"4485",2.97505431586473
"4486",0.116848978049231
"4487",Inf
"4488",4.16914716766688
"4489",0.259682361876961
"4490",Inf
"4491",0.428001832434235
"4492",1.86591013041202
"4493",0.256033458397647
"4494",6.41559620165814
"4495",12.3137685102404
"4496",Inf
"4497",Inf
"4498",Inf
"4499",0.106069705361053
"4500",Inf
"4501",Inf
"4502",Inf
"4503",Inf
"4504",Inf
"4505",Inf
"4506",Inf
"4507",Inf
"4508",Inf
"4509",Inf
"4510",Inf
"4511",Inf
"4512",0.811280712446529
"4513",Inf
"4514",Inf
"4515",Inf
"4516",Inf
"4517",Inf
"4518",Inf
"4519",Inf
"4520",Inf
"4521",1.74878568262595
"4522",Inf
"4523",Inf
"4524",3.292819584388
"4525",5.11917565615997e-05
"4526",Inf
"4527",Inf
"4528",Inf
"4529",1.20682778682478
"4530",0.782858148004977
"4531",5.49621011658892
"4532",1.69505710250485
"4533",0.900388773420671
"4534",0.149791550569396
"4535",0.836406631683603
"4536",Inf
"4537",Inf
"4538",0.559896344548513
"4539",2.54061915543514
"4540",1.28630978947103
"4541",Inf
"4542",Inf
"4543",0.930172024177765
"4544",0.17190825852909
"4545",Inf
"4546",0.262567157580263
"4547",0.34559845559502
"4548",1.2198438940379
"4549",0.198402269558548
"4550",Inf
"4551",Inf
"4552",Inf
"4553",Inf
"4554",0.208863629639255
"4555",0.904860808801922
"4556",0.000407628592468242
"4557",Inf
"4558",Inf
"4559",0.131225930123011
"4560",0.313295804002012
"4561",Inf
"4562",1.92743939510127
"4563",0.649990477087089
"4564",Inf
"4565",Inf
"4566",Inf
"4567",Inf
"4568",Inf
"4569",1.85801759862342
"4570",Inf
"4571",0.685691502322915
"4572",1.01316847870508
"4573",Inf
"4574",Inf
"4575",Inf
"4576",Inf
"4577",0.301853955224703
"4578",2.02525523824915
"4579",Inf
"4580",0.00826876242018742
"4581",2.84430831367526
"4582",1.67427176773156
"4583",Inf
"4584",Inf
"4585",0.899869309605354
"4586",Inf
"4587",0.730845009450634
"4588",0.24748842501888
"4589",Inf
"4590",Inf
"4591",Inf
"4592",5410.57114996972
"4593",0.455866249273858
"4594",Inf
"4595",Inf
"4596",Inf
"4597",Inf
"4598",0.0429635187755368
"4599",0.771269425129416
"4600",0.647295504232788
"4601",2.31358582936205
"4602",Inf
"4603",0.148527541041068
"4604",Inf
"4605",0.974706886647496
"4606",Inf
"4607",Inf
"4608",Inf
"4609",Inf
"4610",0.0439556223504453
"4611",0.00406441768498536
"4612",1.09774391631832
"4613",0.00458756240610365
"4614",Inf
"4615",Inf
"4616",Inf
"4617",Inf
"4618",Inf
"4619",Inf
"4620",Inf
"4621",Inf
"4622",Inf
"4623",Inf
"4624",Inf
"4625",Inf
"4626",0.0892929994247836
"4627",Inf
"4628",2.2906779792855
"4629",Inf
"4630",Inf
"4631",0.00112087740920943
"4632",Inf
"4633",50.5047691686022
"4634",0.255212731557647
"4635",Inf
"4636",0.00458756352628659
"4637",0.262567157580295
"4638",0.730537813757126
"4639",0.863746547056083
"4640",Inf
"4641",0.137712369112054
"4642",0.300854690903352
"4643",Inf
"4644",0.440419066914702
"4645",Inf
"4646",Inf
"4647",0.275853185597549
"4648",2.00619143284333
"4649",Inf
"4650",44500.2639731593
"4651",Inf
"4652",Inf
"4653",Inf
"4654",Inf
"4655",Inf
"4656",Inf
"4657",Inf
"4658",Inf
"4659",Inf
"4660",Inf
"4661",Inf
"4662",Inf
"4663",2.29656768559308
"4664",47534.0824648303
"4665",1.61758195616693
"4666",Inf
"4667",9.02843537862483
"4668",Inf
"4669",0.865381056892402
"4670",Inf
"4671",Inf
"4672",Inf
"4673",Inf
"4674",Inf
"4675",Inf
"4676",Inf
"4677",Inf
"4678",Inf
"4679",Inf
"4680",Inf
"4681",Inf
"4682",Inf
"4683",Inf
"4684",2.82545531186947
"4685",Inf
"4686",Inf
"4687",Inf
"4688",2.42915418718841
"4689",Inf
"4690",0.70251115661819
"4691",Inf
"4692",Inf
"4693",Inf
"4694",1.09197578521902
"4695",92697.595720046
"4696",Inf
"4697",Inf
"4698",Inf
"4699",0.211877437832615
"4700",Inf
"4701",Inf
"4702",0.00458756352628339
"4703",Inf
"4704",Inf
"4705",0.0266050960951731
"4706",Inf
"4707",Inf
"4708",Inf
"4709",Inf
"4710",0.898923785217187
"4711",Inf
"4712",0.261822617992657
"4713",Inf
"4714",1.443473580705
"4715",0.0450744957481124
"4716",Inf
"4717",0.352701472780649
"4718",Inf
"4719",0.32732146173741
"4720",Inf
"4721",Inf
"4722",Inf
"4723",Inf
"4724",Inf
"4725",Inf
"4726",Inf
"4727",0.0665961008989802
"4728",Inf
"4729",0.00313203399806206
"4730",Inf
"4731",Inf
"4732",Inf
"4733",Inf
"4734",Inf
"4735",Inf
"4736",0.269766001094222
"4737",Inf
"4738",Inf
"4739",34924.4569770883
"4740",Inf
"4741",Inf
"4742",Inf
"4743",Inf
"4744",Inf
"4745",Inf
"4746",Inf
"4747",Inf
"4748",Inf
"4749",Inf
"4750",Inf
"4751",Inf
"4752",0.0994349402420904
"4753",0.0137375867315397
"4754",Inf
"4755",Inf
"4756",Inf
"4757",4.80502368232611
"4758",Inf
"4759",1.53539478873179
"4760",0.0307258891188073
"4761",Inf
"4762",0.369945258549448
"4763",Inf
"4764",Inf
"4765",0.786440964331631
"4766",1.64059197353875
"4767",0.742331563293824
"4768",0.778642036838516
"4769",Inf
"4770",2.68231901597757
"4771",0.953546276648889
"4772",Inf
"4773",Inf
"4774",Inf
"4775",2.01151047837762
"4776",Inf
"4777",Inf
"4778",Inf
"4779",Inf
"4780",Inf
"4781",Inf
"4782",0.843908981234544
"4783",2.7497664311616
"4784",Inf
"4785",Inf
"4786",Inf
"4787",0.877571556171835
"4788",Inf
"4789",Inf
"4790",Inf
"4791",Inf
"4792",1.72879465947437
"4793",0.186921132982804
"4794",Inf
"4795",168558.673840109
"4796",Inf
"4797",Inf
"4798",Inf
"4799",Inf
"4800",0.377395709626349
"4801",Inf
"4802",Inf
"4803",Inf
"4804",Inf
"4805",0.0729116254237363
"4806",Inf
"4807",Inf
"4808",1.45786147589968
"4809",Inf
"4810",Inf
"4811",Inf
"4812",1.81142690632527
"4813",0.374732613258262
"4814",0.0118745356380579
"4815",0.786232298677404
"4816",0.333592018506635
"4817",0.296693259718294
"4818",Inf
"4819",0.0539184621765581
"4820",0.0399520598078824
"4821",1.57540222931777
"4822",Inf
"4823",Inf
"4824",Inf
"4825",1.02531014079017
"4826",Inf
"4827",Inf
"4828",0.119759504165265
"4829",0.432244650280897
"4830",0.272608181067881
"4831",Inf
"4832",Inf
"4833",53873.1318524351
"4834",Inf
"4835",1.48058847280437
"4836",Inf
"4837",Inf
"4838",Inf
"4839",Inf
"4840",14.4135425561176
"4841",0.327779161323417
"4842",2.44251678580309
"4843",0.739099858410897
"4844",Inf
"4845",Inf
"4846",0.424985284331285
"4847",Inf
"4848",Inf
"4849",Inf
"4850",Inf
"4851",11143.4820151412
"4852",Inf
"4853",1.38294023127112
"4854",2.54125006190458
"4855",16.3696933192055
"4856",Inf
"4857",12523.8435425864
"4858",0.539028665713398
"4859",0.426305100404755
"4860",Inf
"4861",Inf
"4862",0.0836028994742437
"4863",1.5947534946445
"4864",Inf
"4865",Inf
"4866",0.0228022919092094
"4867",46811.3015099647
"4868",Inf
"4869",0.0870190610608227
"4870",Inf
"4871",Inf
"4872",0.0734691692789171
"4873",Inf
"4874",Inf
"4875",Inf
"4876",Inf
"4877",Inf
"4878",Inf
"4879",Inf
"4880",Inf
"4881",Inf
"4882",0.107212615014367
"4883",0.0711192636578002
"4884",Inf
"4885",0.0574053021536395
"4886",0.666676286717257
"4887",1.57406179352891
"4888",3.57059955208334
"4889",Inf
"4890",Inf
"4891",0.0324250674156774
"4892",26542.6448806973
"4893",0.575735822535905
"4894",Inf
"4895",Inf
"4896",Inf
"4897",12102.9336038299
"4898",0.512925476244808
"4899",Inf
"4900",Inf
"4901",Inf
"4902",0.192369575564138
"4903",0.0470383473439627
"4904",0.655446350219244
"4905",Inf
"4906",Inf
"4907",5.52740367352939
"4908",Inf
"4909",Inf
"4910",Inf
"4911",Inf
"4912",Inf
"4913",Inf
"4914",Inf
"4915",Inf
"4916",Inf
"4917",Inf
"4918",0.621415502894521
"4919",2.1390330941844
"4920",0.842076214203719
"4921",Inf
"4922",Inf
"4923",1.03525734813382
"4924",Inf
"4925",Inf
"4926",Inf
"4927",Inf
"4928",1.84224340054213
"4929",Inf
"4930",0.570065500501928
"4931",0.830475577589944
"4932",Inf
"4933",0.201542463594187
"4934",25992.9322722705
"4935",1.54030971175347
"4936",Inf
"4937",Inf
"4938",0.0450744957481219
"4939",Inf
"4940",Inf
"4941",Inf
"4942",2.11757795087336
"4943",0.0912877710498379
"4944",Inf
"4945",Inf
"4946",Inf
"4947",Inf
"4948",0.0132365565302387
"4949",Inf
"4950",Inf
"4951",Inf
"4952",Inf
"4953",Inf
"4954",0.184555868290342
"4955",0.00566545899535307
"4956",Inf
"4957",12.4508851534579
"4958",Inf
"4959",Inf
"4960",Inf
"4961",0.102186751526163
"4962",Inf
"4963",Inf
"4964",Inf
"4965",Inf
"4966",0.6554463502064
"4967",0.758149335446802
"4968",1.54726968085312
"4969",0.294071503626251
"4970",1.17278497951212
"4971",Inf
"4972",Inf
"4973",1.10220328907274
"4974",Inf
"4975",Inf
"4976",0.797348257264497
"4977",0.15010969266462
"4978",0.354559621039632
"4979",Inf
"4980",Inf
"4981",Inf
"4982",0.0019537624574605
"4983",Inf
"4984",Inf
"4985",Inf
"4986",0.258577507705101
"4987",1.60163513853923
"4988",Inf
"4989",0.0824250230087576
"4990",Inf
"4991",Inf
"4992",0.208358458389045
"4993",6.75647297638622
"4994",2.7433633362889
"4995",Inf
"4996",Inf
"4997",0.5627308008886
"4998",Inf
"4999",Inf
"5000",Inf
"5001",0.540713429867611
"5002",0.00343134592504589
"5003",0.0977169840111326
"5004",Inf
"5005",Inf
"5006",Inf
"5007",Inf
"5008",Inf
"5009",0.26039506036152
"5010",0.251915838911111
"5011",0.784469109431232
"5012",Inf
"5013",Inf
"5014",Inf
"5015",Inf
"5016",0.0623814005097341
"5017",Inf
"5018",0.407026405896668
"5019",Inf
"5020",1.77915135575493
"5021",Inf
"5022",Inf
"5023",0.525360241266168
"5024",0.239213031346613
"5025",Inf
"5026",Inf
"5027",0.236117785043294
"5028",3.24935212615008
"5029",Inf
"5030",0.329603254586036
"5031",0.14547393117154
"5032",Inf
"5033",Inf
"5034",Inf
"5035",0.0145541898013404
"5036",Inf
"5037",2.85749442737376
"5038",4.26940556544384
"5039",1.44952972694832
"5040",0.754926947856726
"5041",Inf
"5042",0.770380716288162
"5043",18.5299876231746
"5044",23743.9746128375
"5045",4.05913109428446
"5046",13.8140805516706
"5047",Inf
"5048",Inf
"5049",Inf
"5050",Inf
"5051",Inf
"5052",Inf
"5053",0.00105111014282361
"5054",Inf
"5055",0.935024480365216
"5056",0.953103974197593
"5057",1.46649800271733
"5058",Inf
"5059",0.670260141074204
"5060",2734.12445818462
"5061",0.0488772286698988
"5062",Inf
"5063",0.0327558952994089
"5064",0.52151967879171
"5065",Inf
"5066",0.0691951559329833
"5067",0.114607307142017
"5068",Inf
"5069",1.57656064643824
"5070",Inf
"5071",Inf
"5072",1.39118738086946
"5073",0.263299548624669
"5074",0.93328599343863
"5075",1.63349006178226
"5076",0.070698934202587
"5077",0.650082872815456
"5078",0.205756763617965
"5079",0.185265973390551
"5080",3.25041659813761
"5081",2.04364060313286
"5082",Inf
"5083",Inf
"5084",0.380145431463455
"5085",Inf
"5086",0.0188976470169605
"5087",Inf
"5088",0.0953107216127526
"5089",Inf
"5090",Inf
"5091",Inf
"5092",Inf
"5093",Inf
"5094",Inf
"5095",Inf
"5096",0.242188644248144
"5097",Inf
"5098",Inf
"5099",3.66197560991522
"5100",1.17524502008898
"5101",0.421441506932073
"5102",Inf
"5103",0.000281728320648837
"5104",0.0625912051346358
"5105",Inf
"5106",Inf
"5107",0.0161239381839419
"5108",0.252768211519823
"5109",0.996725092494533
"5110",22617.628396735
"5111",Inf
"5112",0.426893334258738
"5113",Inf
"5114",1.36825280706736
"5115",Inf
"5116",1.61893559440488
"5117",0.183383076307021
"5118",Inf
"5119",0.631890769276049
"5120",1.83278502862926
"5121",Inf
"5122",0.879830648500846
"5123",Inf
"5124",Inf
"5125",Inf
"5126",Inf
"5127",Inf
"5128",Inf
"5129",16.3535545597825
"5130",7.7817306139247
"5131",Inf
"5132",Inf
"5133",Inf
"5134",Inf
"5135",2.84370425754005
"5136",0.29407261439172
"5137",Inf
"5138",Inf
"5139",Inf
"5140",0.197311436676195
"5141",0.80925619025006
"5142",Inf
"5143",3.24126171039295
"5144",Inf
"5145",0.0228022919859441
"5146",0.293647166698418
"5147",Inf
"5148",0.395987165361865
"5149",Inf
"5150",0.271708072351225
"5151",0.665212371185683
"5152",0.208358458388984
"5153",Inf
"5154",0.818646114799847
"5155",0.00447849460208128
"5156",1.59931588805159
"5157",0.45400911921875
"5158",0.108478400863745
"5159",Inf
"5160",0.39230996496696
"5161",Inf
"5162",1.91892383474638
"5163",1.13571275290291
"5164",4.67139952377687
"5165",Inf
"5166",Inf
"5167",Inf
"5168",Inf
"5169",Inf
"5170",Inf
"5171",Inf
"5172",Inf
"5173",0.503811191629724
"5174",0.46634828988118
"5175",Inf
"5176",1.28718508768735
"5177",Inf
"5178",0.819276336781476
"5179",2.39936139499709
"5180",Inf
"5181",2.02983230614065
"5182",Inf
"5183",Inf
"5184",Inf
"5185",Inf
"5186",Inf
"5187",Inf
"5188",Inf
"5189",Inf
"5190",Inf
"5191",Inf
"5192",Inf
"5193",0.167442348055509
"5194",0.64694928084365
"5195",1.19840599236265
"5196",0.709031506417241
"5197",Inf
"5198",0.303750764486282
"5199",0.0608855232367895
"5200",1.906363891434
"5201",0.920904829889095
"5202",1.5714258445532
"5203",Inf
"5204",0.0744513093958194
"5205",1.45961827372314
"5206",Inf
"5207",0.86809439567373
"5208",0.632507597498575
"5209",Inf
"5210",0.731766520692517
"5211",8.19970161258142
"5212",0.287576549907115
"5213",Inf
"5214",5.58668251109201
"5215",1.44775594872126
"5216",Inf
"5217",0.114285529947547
"5218",0.300853013580526
"5219",Inf
"5220",Inf
"5221",Inf
"5222",Inf
"5223",Inf
"5224",2.24011345657856
"5225",Inf
"5226",Inf
"5227",Inf
"5228",Inf
"5229",4.67139952369483
"5230",Inf
"5231",Inf
"5232",Inf
"5233",Inf
"5234",Inf
"5235",Inf
"5236",Inf
"5237",Inf
"5238",Inf
"5239",0.0691951559329508
"5240",Inf
"5241",Inf
"5242",Inf
"5243",Inf
"5244",Inf
"5245",Inf
"5246",10.6953037728106
"5247",0.278083153863848
"5248",Inf
"5249",Inf
"5250",Inf
"5251",0.523812689875899
"5252",Inf
"5253",Inf
"5254",Inf
"5255",Inf
"5256",Inf
"5257",Inf
"5258",Inf
"5259",0.418638569384501
"5260",15.2175527421476
"5261",0.186921132982768
"5262",Inf
"5263",Inf
"5264",Inf
"5265",Inf
"5266",6.93461828722792
"5267",Inf
"5268",Inf
"5269",0.0914428731653777
"5270",Inf
"5271",Inf
"5272",0.78880059294949
"5273",1.61266904408408
"5274",Inf
"5275",0.558823627635303
"5276",Inf
"5277",Inf
"5278",1.22956045797589
"5279",Inf
"5280",Inf
"5281",Inf
"5282",Inf
"5283",Inf
"5284",Inf
"5285",Inf
"5286",0.881511251625998
"5287",1.70467335671308
"5288",Inf
"5289",Inf
"5290",Inf
"5291",0.754728555072947
"5292",Inf
"5293",Inf
"5294",Inf
"5295",Inf
"5296",Inf
"5297",Inf
"5298",1.60290011754235
"5299",0.564530934446792
"5300",Inf
"5301",0.105120552507433
"5302",3.5857527877866
"5303",Inf
"5304",0.0482931685447228
"5305",31.9941203617689
"5306",0.477279142643048
"5307",3.37738155081199
"5308",1.92198527607267
"5309",2.06173299195644
"5310",Inf
"5311",2.2050790118848
"5312",1.15967956569684
"5313",1.02531014079018
"5314",1.94017837068269
"5315",Inf
"5316",1.7182060917744
"5317",0.734021492404705
"5318",3.26426556545545
"5319",Inf
"5320",Inf
"5321",3.32604768257869
"5322",0.0266050961528455
"5323",3.23706077443749
"5324",48272.3908651855
"5325",Inf
"5326",Inf
"5327",1.31799201128117
"5328",Inf
"5329",Inf
"5330",Inf
"5331",3.85882236489595
"5332",1.44027034539736
"5333",Inf
"5334",Inf
"5335",Inf
"5336",Inf
"5337",Inf
"5338",Inf
"5339",1.12164559424393
"5340",Inf
"5341",Inf
"5342",Inf
"5343",0.380725178889418
"5344",1.55183623657802
"5345",0.48743241400462
"5346",1.37237336326915
"5347",Inf
"5348",0.519284407562262
"5349",Inf
"5350",0.0699819298638972
"5351",Inf
"5352",Inf
"5353",Inf
"5354",Inf
"5355",Inf
"5356",Inf
"5357",0.904563009559214
"5358",1.08770587664726
"5359",17352.509133279
"5360",Inf
"5361",0.569844297610565
"5362",Inf
"5363",Inf
"5364",Inf
"5365",1.01758241937686
"5366",1.08586994345839
"5367",Inf
"5368",0.427086259067646
"5369",0.0449166453354921
"5370",1.25946174735689
"5371",0.196445206150026
"5372",0.577101582928756
"5373",Inf
"5374",Inf
"5375",0.0031320357253597
"5376",0.429756936352426
"5377",Inf
"5378",Inf
"5379",0.367754631188653
"5380",0.00508190354870272
"5381",Inf
"5382",5.06104463499439
"5383",Inf
"5384",Inf
"5385",Inf
"5386",Inf
"5387",Inf
"5388",1.51375999341254
"5389",0.184554832982245
"5390",24454.6554082557
"5391",Inf
"5392",Inf
"5393",Inf
"5394",3.13507842493736
"5395",Inf
"5396",Inf
"5397",Inf
"5398",1.3194749558159
"5399",Inf
"5400",0.844081171243163
"5401",0.000423223893135674
"5402",0.0360530126405556
"5403",0.057712696625852
"5404",0.218711253916195
"5405",Inf
"5406",Inf
"5407",Inf
"5408",0.258508670959629
"5409",0.774308595128032
"5410",9421.28090870538
"5411",0.105329411635145
"5412",Inf
"5413",Inf
"5414",Inf
"5415",Inf
"5416",0.378730939869831
"5417",1.42360692259023
"5418",Inf
"5419",10.5628965266453
"5420",Inf
"5421",0.723962921234874
"5422",1.79114079877595
"5423",0.10641442683804
"5424",0.646888029414541
"5425",0.242189708840214
"5426",Inf
"5427",0.274796777207443
"5428",Inf
"5429",0.7828647700484
"5430",Inf
"5431",Inf
"5432",Inf
"5433",2.2700839558848
"5434",Inf
"5435",Inf
"5436",Inf
"5437",3.24009383592502
"5438",Inf
"5439",Inf
"5440",Inf
"5441",0.478215975168448
"5442",0.537526097692142
"5443",Inf
"5444",0.0161239381839303
"5445",1.80575010984326
"5446",0.0345612358630886
"5447",Inf
"5448",Inf
"5449",1.42677008836674
"5450",2.60365984217626
"5451",0.355099049870413
"5452",Inf
"5453",7.02927796888867e-05
"5454",Inf
"5455",Inf
"5456",0.456155439981894
"5457",3.4480552205112
"5458",Inf
"5459",2.93332564864153
"5460",Inf
"5461",Inf
"5462",0.701369337612418
"5463",Inf
"5464",Inf
"5465",Inf
"5466",0.490421090772251
"5467",0.492638091579732
"5468",7.09095853626664
"5469",1.79707530864595
"5470",1.15974310784427
"5471",Inf
"5472",1.09833210262378
"5473",Inf
"5474",0.707083049474909
"5475",4.78681656061533
"5476",0.0862597054143696
"5477",23.5426819026577
"5478",3.70401555183179
"5479",Inf
"5480",1.87569753026043
"5481",0.523755770595891
"5482",0.358510219091352
"5483",0.83252956124929
"5484",0.129322801940954
"5485",0.145519755942035
"5486",0.176241732599741
"5487",Inf
"5488",0.152129984081816
"5489",1.06897698475201
"5490",0.841777215585926
"5491",Inf
"5492",44828.9173480419
"5493",Inf
"5494",0.047038347343966
"5495",1.12496032333907
"5496",0.523830730887834
"5497",Inf
"5498",1.11898081392637
"5499",0.509785175244488
"5500",Inf
"5501",2.91735742613817
"5502",Inf
"5503",1.01246980973354
"5504",1.35726386609458
"5505",0.88501826737908
"5506",Inf
"5507",Inf
"5508",0.158496197305488
"5509",Inf
"5510",Inf
"5511",0.22954289329403
"5512",0.00834012945008549
"5513",1.37262240544656
"5514",0.00313203572535906
"5515",Inf
"5516",0.858877089703571
"5517",2.1382079453987
"5518",0.565161697595271
"5519",Inf
"5520",0.0761921382623653
"5521",Inf
"5522",0.790626775728448
"5523",1.28770808428353
"5524",1.39739109202905
"5525",0.0209863887052468
"5526",0.545206816976829
"5527",Inf
"5528",4.12517032764099
"5529",1.0784332613343
"5530",Inf
"5531",Inf
"5532",Inf
"5533",Inf
"5534",Inf
"5535",Inf
"5536",Inf
"5537",0.0193106435073351
"5538",1.46448825427777
"5539",0.59746846132718
"5540",1.97761248032079
"5541",12182.2401870888
"5542",0.133300511709302
"5543",Inf
"5544",0.556576967811013
"5545",Inf
"5546",Inf
"5547",0.250634514267776
"5548",Inf
"5549",Inf
"5550",51002.0464173951
"5551",2.65045713441254
"5552",Inf
"5553",1.70603213117408
"5554",0.57070426835486
"5555",Inf
"5556",0.842620909009777
"5557",Inf
"5558",7.02927796889018e-05
"5559",Inf
"5560",1.83203732719204
"5561",1.06375621375732
"5562",Inf
"5563",1.49381784620035
"5564",Inf
"5565",0.250634514267787
"5566",Inf
"5567",0.406758646981232
"5568",3.2110092418166
"5569",0.990359821777445
"5570",11063.9537308318
"5571",1.92090048299956
"5572",Inf
"5573",0.327781796494768
"5574",Inf
"5575",Inf
"5576",Inf
"5577",Inf
"5578",Inf
"5579",Inf
"5580",Inf
"5581",Inf
"5582",Inf
"5583",Inf
"5584",Inf
"5585",Inf
"5586",0.0160800214388879
"5587",Inf
"5588",Inf
"5589",Inf
"5590",Inf
"5591",0.219361121490494
"5592",Inf
"5593",2.24792936525289
"5594",1.82544740782023
"5595",1.03268311010955
"5596",Inf
"5597",0.031570977093898
"5598",0.137861169847216
"5599",0.648126676808164
"5600",Inf
"5601",0.773936699861219
"5602",0.742303824784923
"5603",0.0614364236764676
"5604",Inf
"5605",1.03441040742031
"5606",Inf
"5607",0.409788821192426
"5608",Inf
"5609",0.191618868844659
"5610",0.944543781400656
"5611",0.174356451939008
"5612",Inf
"5613",Inf
"5614",1.42059758361895
"5615",Inf
"5616",0.501459793513128
"5617",Inf
"5618",Inf
"5619",0.0862597054143273
"5620",Inf
"5621",0.124179420624965
"5622",Inf
"5623",Inf
"5624",Inf
"5625",Inf
"5626",Inf
"5627",Inf
"5628",Inf
"5629",Inf
"5630",Inf
"5631",Inf
"5632",Inf
"5633",Inf
"5634",Inf
"5635",Inf
"5636",Inf
"5637",Inf
"5638",Inf
"5639",Inf
"5640",Inf
"5641",Inf
"5642",0.0527623241361494
"5643",Inf
"5644",Inf
"5645",9.37932044322613
"5646",0.0613450842544492
"5647",4.8222665658781
"5648",0.596542969193739
"5649",Inf
"5650",Inf
"5651",Inf
"5652",Inf
"5653",Inf
"5654",Inf
"5655",0.708501054406641
"5656",Inf
"5657",Inf
"5658",1.16878939147763
"5659",2.8679441745686
"5660",0.542539623379786
"5661",Inf
"5662",0.441695028373711
"5663",Inf
"5664",0.269223917229793
"5665",2.83722866839485
"5666",Inf
"5667",Inf
"5668",0.27340323782537
"5669",Inf
"5670",9.00905885903691
"5671",1.263735976201
"5672",1.40449286840332
"5673",Inf
"5674",Inf
"5675",3.52553947551732
"5676",1.41013019997415
"5677",1.68377179969918
"5678",Inf
"5679",Inf
"5680",Inf
"5681",Inf
"5682",Inf
"5683",1.55509030809135
"5684",2.22067776488212
"5685",Inf
"5686",1.85864044482578
